admin_id,population,source
IT-SA,1530366,ghs-pop-e2020
IT-SI,4607838,ghs-pop-e2020
IT-TA,1048290,ghs-pop-e2020
IT-TO,3581098,ghs-pop-e2020
IT-UM,897862,ghs-pop-e2020
IT-VA,120601,ghs-pop-e2020
IT-VE,4954694,ghs-pop-e2020
JE-GR,4619,ghs-pop-e2020
JE-SA,2030,ghs-pop-e2020
JE-SB,10571,ghs-pop-e2020
JE-SC,7564,ghs-pop-e2020
JE-SH,34462,ghs-pop-e2020
JE-SJ,3206,ghs-pop-e2020
JE-SL,5455,ghs-pop-e2020
JE-SM,3439,ghs-pop-e2020
JE-SO,4274,ghs-pop-e2020
JE-SP,5813,ghs-pop-e2020
JE-SS,15771,ghs-pop-e2020
JE-TR,3413,ghs-pop-e2020
JM-CL,256053,ghs-pop-e2020
JM-HA,65803,ghs-pop-e2020
JM-KI,91693,ghs-pop-e2020
JM-MA,197307,ghs-pop-e2020
JM-PO,77706,ghs-pop-e2020
JM-SA,560111,ghs-pop-e2020
JM-SC,554937,ghs-pop-e2020
JM-SE,154448,ghs-pop-e2020
JM-SI,172953,ghs-pop-e2020
JM-SJ,190028,ghs-pop-e2020
JM-SM,110440,ghs-pop-e2020
JM-ST,93739,ghs-pop-e2020
JM-TR,74440,ghs-pop-e2020
JM-WE,144965,ghs-pop-e2020
JO-AJ,278934,ghs-pop-e2020
JO-AM,4478317,ghs-pop-e2020
JO-AQ,189763,ghs-pop-e2020
JO-AT,132695,ghs-pop-e2020
JO-BA,1066419,ghs-pop-e2020
JO-IR,1798494,ghs-pop-e2020
JO-JA,174450,ghs-pop-e2020
JO-KA,361436,ghs-pop-e2020
JO-MA,500486,ghs-pop-e2020
JO-MD,231922,ghs-pop-e2020
JO-MN,162849,ghs-pop-e2020
JO-ZA,1544880,ghs-pop-e2020
JP-AI,7704381,ghs-pop-e2020
JP-AK,970169,ghs-pop-e2020
JP-AO,1210759,ghs-pop-e2020
JP-CH,5724539,ghs-pop-e2020
JP-EH,1297898,ghs-pop-e2020
JP-FI,772483,ghs-pop-e2020
JP-FK,1941053,ghs-pop-e2020
JP-FU,4991714,ghs-pop-e2020
JP-GI,2067916,ghs-pop-e2020
JP-GU,1892361,ghs-pop-e2020
JP-HI,2622443,ghs-pop-e2020
JP-HO,5261746,ghs-pop-e2020
JP-HY,5255071,ghs-pop-e2020
JP-IB,2792913,ghs-pop-e2020
JP-IS,1134862,ghs-pop-e2020
JP-IW,1232047,ghs-pop-e2020
JP-KA,9241055,ghs-pop-e2020
JP-KG,1536283,ghs-pop-e2020
JP-KN,1393590,ghs-pop-e2020
JP-KO,680858,ghs-pop-e2020
JP-KU,1758004,ghs-pop-e2020
JP-KW,906604,ghs-pop-e2020
JP-KY,2451148,ghs-pop-e2020
JP-ME,1656561,ghs-pop-e2020
JP-MI,2472547,ghs-pop-e2020
JP-MY,1079991,ghs-pop-e2020
JP-NA,2094871,ghs-pop-e2020
JP-NI,2252947,ghs-pop-e2020
JP-NR,1259046,ghs-pop-e2020
JP-NS,1248708,ghs-pop-e2020
JP-OI,1102991,ghs-pop-e2020
JP-OK,1882660,ghs-pop-e2020
JP-OS,8223119,ghs-pop-e2020
JP-SA,7272945,ghs-pop-e2020
JP-SG,836544,ghs-pop-e2020
JP-SH,2525213,ghs-pop-e2020
JP-SI,1493478,ghs-pop-e2020
JP-SM,637962,ghs-pop-e2020
JP-TC,1916637,ghs-pop-e2020
JP-TK,719492,ghs-pop-e2020
JP-TO,13731639,ghs-pop-e2020
JP-TR,486613,ghs-pop-e2020
JP-TY,1032797,ghs-pop-e2020
JP-WA,829675,ghs-pop-e2020
JP-YA,1320146,ghs-pop-e2020
JP-YM,1095048,ghs-pop-e2020
JP-YN,823242,ghs-pop-e2020
KE-BA,727924,ghs-pop-e2020
KE-BO,999255,ghs-pop-e2020
KE-BS,911423,ghs-pop-e2020
KE-BU,1956588,ghs-pop-e2020
KE-EL,459850,ghs-pop-e2020
KE-EM,777429,ghs-pop-e2020
KE-GA,1354115,ghs-pop-e2020
KE-HB,1106530,ghs-pop-e2020
KE-IS,235228,ghs-pop-e2020
KE-KA,1746789,ghs-pop-e2020
KE-KE,1016311,ghs-pop-e2020
KE-KI,1347078,ghs-pop-e2020
KE-KJ,945575,ghs-pop-e2020
KE-KL,1377032,ghs-pop-e2020
KE-KM,1897840,ghs-pop-e2020
KE-KR,616884,ghs-pop-e2020
KE-KS,1211947,ghs-pop-e2020
KE-KT,1167893,ghs-pop-e2020
KE-KW,815981,ghs-pop-e2020
KE-LA,537864,ghs-pop-e2020
KE-LM,116225,ghs-pop-e2020
KE-MA,2322770,ghs-pop-e2020
KE-MC,1269041,ghs-pop-e2020
KE-ME,1605840,ghs-pop-e2020
KE-MI,1137953,ghs-pop-e2020
KE-MK,1035686,ghs-pop-e2020
KE-MO,1347775,ghs-pop-e2020
KE-MR,316605,ghs-pop-e2020
KE-MU,1044690,ghs-pop-e2020
KE-NA,5048930,ghs-pop-e2020
KE-ND,1033875,ghs-pop-e2020
KE-NE,761862,ghs-pop-e2020
KE-NK,2407884,ghs-pop-e2020
KE-NN,664223,ghs-pop-e2020
KE-NR,1191225,ghs-pop-e2020
KE-NY,697616,ghs-pop-e2020
KE-SA,297876,ghs-pop-e2020
KE-SI,997953,ghs-pop-e2020
KE-TH,354261,ghs-pop-e2020
KE-TN,1106303,ghs-pop-e2020
KE-TR,385412,ghs-pop-e2020
KE-TT,363736,ghs-pop-e2020
KE-TU,1158574,ghs-pop-e2020
KE-UG,1306562,ghs-pop-e2020
KE-VI,660998,ghs-pop-e2020
KE-WA,1517314,ghs-pop-e2020
KE-WP,715425,ghs-pop-e2020
KG-BA,444850,ghs-pop-e2020
KG-BI,1241203,ghs-pop-e2020
KG-CH,749360,ghs-pop-e2020
KG-GO,1171028,ghs-pop-e2020
KG-JA,1229267,ghs-pop-e2020
KG-NA,288195,ghs-pop-e2020
KG-OC,386039,ghs-pop-e2020
KG-TA,281652,ghs-pop-e2020
KG-YK,508980,ghs-pop-e2020
KH-BA,1469485,ghs-pop-e2020
KH-BM,772899,ghs-pop-e2020
KH-KM,612360,ghs-pop-e2020
KH-KC,850901,ghs-pop-e2020
KH-KE,40833,ghs-pop-e2020
KH-KK,99614,ghs-pop-e2020
KH-KN,493037,ghs-pop-e2020
KH-KA,1224711,ghs-pop-e2020
KH-KO,255414,ghs-pop-e2020
KH-KP,276804,ghs-pop-e2020
KH-KR,383069,ghs-pop-e2020
KH-KS,785457,ghs-pop-e2020
KH-KT,651404,ghs-pop-e2020
KH-MK,118643,ghs-pop-e2020
KH-OM,991588,ghs-pop-e2020
KH-PO,395516,ghs-pop-e2020
KH-PP,2159049,ghs-pop-e2020
KH-PR,252360,ghs-pop-e2020
KH-PV,873712,ghs-pop-e2020
KH-RO,235877,ghs-pop-e2020
KH-SI,1147108,ghs-pop-e2020
KH-SN,148390,ghs-pop-e2020
KH-SR,449509,ghs-pop-e2020
KH-TA,845231,ghs-pop-e2020
KH-TK,800089,ghs-pop-e2020
KM-MW,288892,ghs-pop-e2020
KM-NJ,389217,ghs-pop-e2020
KM-NZ,49187,ghs-pop-e2020
KN-CCN,2272,ghs-pop-e2020
KN-SAP,1631,ghs-pop-e2020
KN-SAS,1951,ghs-pop-e2020
KN-SGB,10586,ghs-pop-e2020
KN-SGG,2946,ghs-pop-e2020
KN-SJC,2299,ghs-pop-e2020
KN-SJF,3691,ghs-pop-e2020
KN-SJW,2056,ghs-pop-e2020
KN-SMC,3279,ghs-pop-e2020
KN-SPB,3548,ghs-pop-e2020
KN-SPC,2151,ghs-pop-e2020
KN-STL,2410,ghs-pop-e2020
KN-STM,1884,ghs-pop-e2020
KN-TPP,1309,ghs-pop-e2020
KP-CHD,1539831,ghs-pop-e2020
KP-HAB,2288001,ghs-pop-e2020
KP-HAN,3157903,ghs-pop-e2020
KP-HWB,2013329,ghs-pop-e2020
KP-HWN,2573821,ghs-pop-e2020
KP-KAD,1481622,ghs-pop-e2020
KP-KAE,417970,ghs-pop-e2020
KP-KUM,59630,ghs-pop-e2020
KP-PYB,2795874,ghs-pop-e2020
KP-PYN,4188387,ghs-pop-e2020
KP-PYO,3510494,ghs-pop-e2020
KP-RAS,206069,ghs-pop-e2020
KP-RYA,789929,ghs-pop-e2020
KP-SIN,374338,ghs-pop-e2020
KR-BS,3348130,ghs-pop-e2020
KR-CB,1621804,ghs-pop-e2020
KR-CN,2194525,ghs-pop-e2020
KR-DG,2405002,ghs-pop-e2020
KR-DJ,1581531,ghs-pop-e2020
KR-GB,2593740,ghs-pop-e2020
KR-GG,13352310,ghs-pop-e2020
KR-GJ,1538169,ghs-pop-e2020
KR-GN,3257494,ghs-pop-e2020
KR-GW,1530186,ghs-pop-e2020
KR-IC,2885328,ghs-pop-e2020
KR-JB,1757436,ghs-pop-e2020
KR-JJ,479851,ghs-pop-e2020
KR-JN,1549446,ghs-pop-e2020
KR-SJ,92872,ghs-pop-e2020
KR-SU,9966719,ghs-pop-e2020
KR-UL,1068387,ghs-pop-e2020
KW-AH,760565,ghs-pop-e2020
KW-AJ,408457,ghs-pop-e2020
KW-AK,447710,ghs-pop-e2020
KW-FA,1337481,ghs-pop-e2020
KW-HA,883867,ghs-pop-e2020
KW-MA,431235,ghs-pop-e2020
KY-BT,9738,ghs-pop-e2020
KY-EE,746,ghs-pop-e2020
KY-GT,34775,ghs-pop-e2020
KY-NS,4172,ghs-pop-e2020
KY-SI,1527,ghs-pop-e2020
KY-WB,9257,ghs-pop-e2020
KZ-AKM,1945050,ghs-pop-e2020
KZ-AKT,892536,ghs-pop-e2020
KZ-ALA,4127794,ghs-pop-e2020
KZ-ATY,522339,ghs-pop-e2020
KZ-EAK,1391929,ghs-pop-e2020
KZ-KAR,1382192,ghs-pop-e2020
KZ-KUS,782580,ghs-pop-e2020
KZ-KZY,790167,ghs-pop-e2020
KZ-MAN,767490,ghs-pop-e2020
KZ-NOK,492087,ghs-pop-e2020
KZ-PAV,759669,ghs-pop-e2020
KZ-SOK,3421571,ghs-pop-e2020
KZ-WEK,587877,ghs-pop-e2020
KZ-ZHA,1120951,ghs-pop-e2020
LA-AT,172408,ghs-pop-e2020
LA-BK,214377,ghs-pop-e2020
LA-BL,391023,ghs-pop-e2020
LA-CH,854116,ghs-pop-e2020
LA-HO,299386,ghs-pop-e2020
LA-KH,487114,ghs-pop-e2020
LA-LM,228852,ghs-pop-e2020
LA-LO,506969,ghs-pop-e2020
LA-OU,397967,ghs-pop-e2020
LA-PH,201665,ghs-pop-e2020
LA-SA,488489,ghs-pop-e2020
LA-SV,1067107,ghs-pop-e2020
LA-VI,447245,ghs-pop-e2020
LA-VT,633548,ghs-pop-e2020
LA-XA,434310,ghs-pop-e2020
LA-XE,139196,ghs-pop-e2020
LA-XI,302987,ghs-pop-e2020
LA-XN,86870,ghs-pop-e2020
LB-AK,261143,ghs-pop-e2020
LB-BE,400593,ghs-pop-e2020
LB-BH,424340,ghs-pop-e2020
LB-BR,365613,ghs-pop-e2020
LB-ML,2044323,ghs-pop-e2020
LB-NA,564154,ghs-pop-e2020
LB-NO,720524,ghs-pop-e2020
LB-SO,754441,ghs-pop-e2020
LC-AL,7562,ghs-pop-e2020
LC-CA,61291,ghs-pop-e2020
LC-CH,5756,ghs-pop-e2020
LC-CN,2899,ghs-pop-e2020
LC-DE,11867,ghs-pop-e2020
LC-GI,31491,ghs-pop-e2020
LC-LA,6032,ghs-pop-e2020
LC-MI,16685,ghs-pop-e2020
LC-SO,8515,ghs-pop-e2020
LC-VF,17151,ghs-pop-e2020
LI-BA,4918,ghs-pop-e2020
LI-ES,4294,ghs-pop-e2020
LI-GA,1698,ghs-pop-e2020
LI-MA,4237,ghs-pop-e2020
LI-PL,403,ghs-pop-e2020
LI-RU,2064,ghs-pop-e2020
LI-SC,6709,ghs-pop-e2020
LI-SH,912,ghs-pop-e2020
LI-TI,2439,ghs-pop-e2020
LI-TR,4634,ghs-pop-e2020
LI-VA,5801,ghs-pop-e2020
LK-AM,686951,ghs-pop-e2020
LK-AN,951816,ghs-pop-e2020
LK-BA,848539,ghs-pop-e2020
LK-BT,478395,ghs-pop-e2020
LK-CO,2429086,ghs-pop-e2020
LK-GA,2454992,ghs-pop-e2020
LK-GL,1081284,ghs-pop-e2020
LK-HA,651687,ghs-pop-e2020
LK-JA,580566,ghs-pop-e2020
LK-KA,1462066,ghs-pop-e2020
LK-KE,884885,ghs-pop-e2020
LK-KI,77371,ghs-pop-e2020
LK-KL,1309010,ghs-pop-e2020
LK-KU,1759299,ghs-pop-e2020
LK-MA,830801,ghs-pop-e2020
LK-MN,88002,ghs-pop-e2020
LK-MO,496498,ghs-pop-e2020
LK-MT,520943,ghs-pop-e2020
LK-MU,49279,ghs-pop-e2020
LK-NE,719337,ghs-pop-e2020
LK-PO,439697,ghs-pop-e2020
LK-PU,775005,ghs-pop-e2020
LK-RA,1152903,ghs-pop-e2020
LK-TR,390478,ghs-pop-e2020
LK-VA,168796,ghs-pop-e2020
LR-BG,404868,ghs-pop-e2020
LR-BM,182354,ghs-pop-e2020
LR-CM,179853,ghs-pop-e2020
LR-GA,109756,ghs-pop-e2020
LR-GB,274436,ghs-pop-e2020
LR-GG,185434,ghs-pop-e2020
LR-GK,57395,ghs-pop-e2020
LR-LO,395967,ghs-pop-e2020
LR-MG,443022,ghs-pop-e2020
LR-MO,1619342,ghs-pop-e2020
LR-MY,197631,ghs-pop-e2020
LR-NI,623785,ghs-pop-e2020
LR-RG,112722,ghs-pop-e2020
LR-RI,104393,ghs-pop-e2020
LR-SI,127875,ghs-pop-e2020
LS-BB,132312,ghs-pop-e2020
LS-BE,328344,ghs-pop-e2020
LS-LE,339492,ghs-pop-e2020
LS-MA,523210,ghs-pop-e2020
LS-MF,213850,ghs-pop-e2020
LS-MO,139066,ghs-pop-e2020
LS-MS,187680,ghs-pop-e2020
LS-QS,85089,ghs-pop-e2020
LS-QU,146033,ghs-pop-e2020
LS-TT,153508,ghs-pop-e2020
LT-AL,135294,ghs-pop-e2020
LT-KA,552556,ghs-pop-e2020
LT-KL,317647,ghs-pop-e2020
LT-MA,142547,ghs-pop-e2020
LT-PA,218430,ghs-pop-e2020
LT-SI,266579,ghs-pop-e2020
LT-TA,83628,ghs-pop-e2020
LT-TE,130856,ghs-pop-e2020
LT-UT,126913,ghs-pop-e2020
LT-VI,840012,ghs-pop-e2020
LU-DI,94725,ghs-pop-e2020
LU-GR,71033,ghs-pop-e2020
LU-LU,456324,ghs-pop-e2020
LV-KUR,240277,ghs-pop-e2020
LV-LAT,273791,ghs-pop-e2020
LV-RIX,939689,ghs-pop-e2020
LV-VID,196028,ghs-pop-e2020
LV-ZEM,236861,ghs-pop-e2020
LY-AJ,243058,ghs-pop-e2020
LY-WA,203839,ghs-pop-e2020
LY-BE,1057568,ghs-pop-e2020
LY-BU,178155,ghs-pop-e2020
LY-DR,158952,ghs-pop-e2020
LY-GT,26565,ghs-pop-e2020
LY-JA,252726,ghs-pop-e2020
LY-JG,330110,ghs-pop-e2020
LY-JU,59654,ghs-pop-e2020
LY-KF,55573,ghs-pop-e2020
LY-MB,601611,ghs-pop-e2020
LY-MI,442853,ghs-pop-e2020
LY-MJ,81957,ghs-pop-e2020
LY-MQ,89684,ghs-pop-e2020
LY-NL,111949,ghs-pop-e2020
LY-NQ,341147,ghs-pop-e2020
LY-SB,152977,ghs-pop-e2020
LY-SR,154553,ghs-pop-e2020
LY-TR,1443505,ghs-pop-e2020
LY-WD,90125,ghs-pop-e2020
LY-WI,88326,ghs-pop-e2020
LY-ZA,420348,ghs-pop-e2020
MA-CHO,2169096,ghs-pop-e2020
MA-DOA,2379219,ghs-pop-e2020
MA-FEB,2047736,ghs-pop-e2020
MA-GCB,2321837,ghs-pop-e2020
MA-GES,419287,ghs-pop-e2020
MA-GRC,4552963,ghs-pop-e2020
MA-LBS,12643,ghs-pop-e2020
MA-MET,2603197,ghs-pop-e2020
MA-MTA,3941450,ghs-pop-e2020
MA-ORI,2274966,ghs-pop-e2020
MA-RSZ,2904900,ghs-pop-e2020
MA-SMD,3903430,ghs-pop-e2020
MA-TAA,1745365,ghs-pop-e2020
MA-TAH,1867542,ghs-pop-e2020
MA-TAT,3340685,ghs-pop-e2020
MD-AN,75169,ghs-pop-e2020
MD-BA,67077,ghs-pop-e2020
MD-BD,73634,ghs-pop-e2020
MD-BR,61921,ghs-pop-e2020
MD-BS,16483,ghs-pop-e2020
MD-CA,135242,ghs-pop-e2020
MD-CL,55252,ghs-pop-e2020
MD-CM,53037,ghs-pop-e2020
MD-CR,42584,ghs-pop-e2020
MD-CS,62544,ghs-pop-e2020
MD-CT,51756,ghs-pop-e2020
MD-CU,590298,ghs-pop-e2020
MD-DO,26430,ghs-pop-e2020
MD-DR,79207,ghs-pop-e2020
MD-DU,28938,ghs-pop-e2020
MD-ED,63879,ghs-pop-e2020
MD-FA,74490,ghs-pop-e2020
MD-FL,85974,ghs-pop-e2020
MD-GA,98394,ghs-pop-e2020
MD-GL,47378,ghs-pop-e2020
MD-HI,106154,ghs-pop-e2020
MD-IA,95134,ghs-pop-e2020
MD-LE,41047,ghs-pop-e2020
MD-NI,45473,ghs-pop-e2020
MD-OC,44302,ghs-pop-e2020
MD-OR,87433,ghs-pop-e2020
MD-RE,36979,ghs-pop-e2020
MD-RI,50696,ghs-pop-e2020
MD-SD,31995,ghs-pop-e2020
MD-SI,71345,ghs-pop-e2020
MD-SO,75324,ghs-pop-e2020
MD-ST,66089,ghs-pop-e2020
MD-SV,53818,ghs-pop-e2020
MD-TA,34842,ghs-pop-e2020
MD-TE,56591,ghs-pop-e2020
MD-TR,319542,ghs-pop-e2020
MD-UN,84335,ghs-pop-e2020
ME-AN,3665,ghs-pop-e2020
ME-BA,40688,ghs-pop-e2020
ME-BE,32213,ghs-pop-e2020
ME-BP,34232,ghs-pop-e2020
ME-BU,19131,ghs-pop-e2020
ME-CE,15579,ghs-pop-e2020
ME-DA,20928,ghs-pop-e2020
ME-HN,23587,ghs-pop-e2020
ME-KL,7030,ghs-pop-e2020
ME-KO,18625,ghs-pop-e2020
ME-MO,7379,ghs-pop-e2020
ME-NI,70393,ghs-pop-e2020
ME-PA,12555,ghs-pop-e2020
ME-PL,26331,ghs-pop-e2020
ME-PO,215053,ghs-pop-e2020
ME-PU,2453,ghs-pop-e2020
ME-RO,23289,ghs-pop-e2020
ME-SA,1430,ghs-pop-e2020
ME-TI,12230,ghs-pop-e2020
ME-UL,18759,ghs-pop-e2020
ME-ZA,3027,ghs-pop-e2020
MG-AN,8393825,ghs-pop-e2020
MG-FI,5631149,ghs-pop-e2020
MG-MA,3612988,ghs-pop-e2020
MG-NT,2067376,ghs-pop-e2020
MG-TM,3745787,ghs-pop-e2020
MG-TO,4519088,ghs-pop-e2020
MH-AIK,93,ghs-pop-e2020
MH-AIL,440,ghs-pop-e2020
MH-ARN,478,ghs-pop-e2020
MH-AUR,145,ghs-pop-e2020
MH-EBO,187,ghs-pop-e2020
MH-ENE,203,ghs-pop-e2020
MH-JAB,29,ghs-pop-e2020
MH-JAL,363,ghs-pop-e2020
MH-KWA,3715,ghs-pop-e2020
MH-LAE,132,ghs-pop-e2020
MH-LIB,30,ghs-pop-e2020
MH-LIK,143,ghs-pop-e2020
MH-MAJ,7260,ghs-pop-e2020
MH-MAL,232,ghs-pop-e2020
MH-MEJ,151,ghs-pop-e2020
MH-MIL,174,ghs-pop-e2020
MH-NAK,133,ghs-pop-e2020
MH-NAM,169,ghs-pop-e2020
MH-UJA,133,ghs-pop-e2020
MH-UTI,168,ghs-pop-e2020
MH-WOO,30,ghs-pop-e2020
MH-WOT,349,ghs-pop-e2020
MH-XAA,501827,level-median
MK-AER,74707,ghs-pop-e2020
MK-ARA,14029,ghs-pop-e2020
MK-BER,13095,ghs-pop-e2020
MK-BIT,91659,ghs-pop-e2020
MK-BOG,30967,ghs-pop-e2020
MK-BOI,8852,ghs-pop-e2020
MK-BOS,17127,ghs-pop-e2020
MK-BRV,17179,ghs-pop-e2020
MK-BUT,81584,ghs-pop-e2020
MK-CAI,38386,ghs-pop-e2020
MK-CAS,7860,ghs-pop-e2020
MK-CEN,51927,ghs-pop-e2020
MK-CEO,7109,ghs-pop-e2020
MK-CEZ,6984,ghs-pop-e2020
MK-CUS,19838,ghs-pop-e2020
MK-DEA,4432,ghs-pop-e2020
MK-DEB,20746,ghs-pop-e2020
MK-DEH,8467,ghs-pop-e2020
MK-DEK,4390,ghs-pop-e2020
MK-DEL,16617,ghs-pop-e2020
MK-DOL,13919,ghs-pop-e2020
MK-GAB,91410,ghs-pop-e2020
MK-GEV,22732,ghs-pop-e2020
MK-GJP,51760,ghs-pop-e2020
MK-GOS,84971,ghs-pop-e2020
MK-GRA,3658,ghs-pop-e2020
MK-ILI,17221,ghs-pop-e2020
MK-JEG,11102,ghs-pop-e2020
MK-KAI,4496,ghs-pop-e2020
MK-KAR,62706,ghs-pop-e2020
MK-KAV,39072,ghs-pop-e2020
MK-KIC,57158,ghs-pop-e2020
MK-KIV,32851,ghs-pop-e2020
MK-KOC,37774,ghs-pop-e2020
MK-KON,3482,ghs-pop-e2020
MK-KRA,9707,ghs-pop-e2020
MK-KRI,6077,ghs-pop-e2020
MK-KRP,20264,ghs-pop-e2020
MK-KRU,9166,ghs-pop-e2020
MK-KUM,108424,ghs-pop-e2020
MK-LIP,29192,ghs-pop-e2020
MK-LOZ,2453,ghs-pop-e2020
MK-MAB,6547,ghs-pop-e2020
MK-MAK,7602,ghs-pop-e2020
MK-MAR,9196,ghs-pop-e2020
MK-MOG,6337,ghs-pop-e2020
MK-NEG,19181,ghs-pop-e2020
MK-NOS,11300,ghs-pop-e2020
MK-NOV,3360,ghs-pop-e2020
MK-OHR,50470,ghs-pop-e2020
MK-PEH,4991,ghs-pop-e2020
MK-PET,9186,ghs-pop-e2020
MK-PLA,4727,ghs-pop-e2020
MK-PRI,76951,ghs-pop-e2020
MK-PRO,15309,ghs-pop-e2020
MK-RAD,28984,ghs-pop-e2020
MK-RAN,3829,ghs-pop-e2020
MK-RES,15783,ghs-pop-e2020
MK-ROS,4141,ghs-pop-e2020
MK-SAR,41806,ghs-pop-e2020
MK-SOP,11198,ghs-pop-e2020
MK-STA,54050,ghs-pop-e2020
MK-STD,3349,ghs-pop-e2020
MK-STI,48075,ghs-pop-e2020
MK-STN,4515,ghs-pop-e2020
MK-STR,63482,ghs-pop-e2020
MK-STU,20349,ghs-pop-e2020
MK-SUO,19599,ghs-pop-e2020
MK-SVN,17948,ghs-pop-e2020
MK-TEA,24210,ghs-pop-e2020
MK-TET,93368,ghs-pop-e2020
MK-VAL,12003,ghs-pop-e2020
MK-VAS,13153,ghs-pop-e2020
MK-VEL,55832,ghs-pop-e2020
MK-VEV,3170,ghs-pop-e2020
MK-VIN,19371,ghs-pop-e2020
MK-VRA,29253,ghs-pop-e2020
MK-ZEL,28616,ghs-pop-e2020
MK-ZEO,4857,ghs-pop-e2020
MK-ZRN,2819,ghs-pop-e2020
ML-BKO,2604705,ghs-pop-e2020
ML-GAO,842788,ghs-pop-e2020
ML-KAY,2835173,ghs-pop-e2020
ML-KID,116249,ghs-pop-e2020
ML-KOU,3866142,ghs-pop-e2020
ML-MOP,2776552,ghs-pop-e2020
ML-SEG,3219571,ghs-pop-e2020
ML-SIK,3927827,ghs-pop-e2020
ML-TIM,1035229,ghs-pop-e2020
MM-AY,6282753,ghs-pop-e2020
MM-BA,5113261,ghs-pop-e2020
MM-CH,583445,ghs-pop-e2020
MM-KY,1569648,ghs-pop-e2020
MM-KA,1972357,ghs-pop-e2020
MM-KH,310421,ghs-pop-e2020
MM-MA,6948726,ghs-pop-e2020
MM-MG,3885298,ghs-pop-e2020
MM-MO,1944975,ghs-pop-e2020
MM-NA,219121,ghs-pop-e2020
MM-RA,1838461,ghs-pop-e2020
MM-SA,5829687,ghs-pop-e2020
MM-SH,6817459,ghs-pop-e2020
MM-TA,1373959,ghs-pop-e2020
MM-YA,8175493,ghs-pop-e2020
MN-AR,84072,ghs-pop-e2020
MN-BA,78019,ghs-pop-e2020
MN-BO,91891,ghs-pop-e2020
MN-BU,56785,ghs-pop-e2020
MN-DN,33492,ghs-pop-e2020
MN-DO,76341,ghs-pop-e2020
MN-DR,72288,ghs-pop-e2020
MN-DU,104489,ghs-pop-e2020
MN-DZ,54385,ghs-pop-e2020
MN-GA,51479,ghs-pop-e2020
MN-GO,16033,ghs-pop-e2020
MN-HE,69311,ghs-pop-e2020
MN-HO,116909,ghs-pop-e2020
MN-HV,69355,ghs-pop-e2020
MN-OM,89149,ghs-pop-e2020
MN-OR,111802,ghs-pop-e2020
MN-OV,104415,ghs-pop-e2020
MN-SE,106245,ghs-pop-e2020
MN-SU,53544,ghs-pop-e2020
MN-TO,87735,ghs-pop-e2020
MN-UL,1700393,ghs-pop-e2020
MN-UV,62341,ghs-pop-e2020
MP-NI,501827,level-median
MP-RO,1962,ghs-pop-e2020
MP-SA,40417,ghs-pop-e2020
MP-TI,2893,ghs-pop-e2020
MQ-FD,140433,ghs-pop-e2020
MQ-LM,108026,ghs-pop-e2020
MQ-LT,75179,ghs-pop-e2020
MQ-SP,19896,ghs-pop-e2020
MR-ADR,63170,ghs-pop-e2020
MR-ASS,398259,ghs-pop-e2020
MR-BRA,391150,ghs-pop-e2020
MR-DAN,159375,ghs-pop-e2020
MR-GOR,410934,ghs-pop-e2020
MR-GUI,331400,ghs-pop-e2020
MR-HEC,584812,ghs-pop-e2020
MR-HEG,364603,ghs-pop-e2020
MR-INC,27550,ghs-pop-e2020
MR-NKC,1342302,ghs-pop-e2020
MR-TAG,88556,ghs-pop-e2020
MR-TIZ,63291,ghs-pop-e2020
MR-TRA,273666,ghs-pop-e2020
MS-SA,501827,level-median
MS-SG,7,ghs-pop-e2020
MS-SP,4004,ghs-pop-e2020
MT-CE,116890,ghs-pop-e2020
MT-GA,32072,ghs-pop-e2020
MT-NO,115668,ghs-pop-e2020
MT-TR,111887,ghs-pop-e2020
MT-XL,113509,ghs-pop-e2020
MU-AG,153,ghs-pop-e2020
MU-BL,80905,ghs-pop-e2020
MU-FL,139032,ghs-pop-e2020
MU-GP,109062,ghs-pop-e2020
MU-MO,90731,ghs-pop-e2020
MU-PA,141930,ghs-pop-e2020
MU-PL,116379,ghs-pop-e2020
MU-PW,371486,ghs-pop-e2020
MU-RO,38997,ghs-pop-e2020
MU-RR,106702,ghs-pop-e2020
MU-SA,67667,ghs-pop-e2020
MU-SB,501827,level-median
MW-BA,451764,ghs-pop-e2020
MW-BL,1306362,ghs-pop-e2020
MW-CK,607756,ghs-pop-e2020
MW-CR,386116,ghs-pop-e2020
MW-CT,280095,ghs-pop-e2020
MW-DE,915080,ghs-pop-e2020
MW-DO,862510,ghs-pop-e2020
MW-KR,414619,ghs-pop-e2020
MW-KS,926215,ghs-pop-e2020
MW-LI,3044367,ghs-pop-e2020
MW-LK,11440,ghs-pop-e2020
MW-MC,714086,ghs-pop-e2020
MW-MG,1178998,ghs-pop-e2020
MW-MH,755191,ghs-pop-e2020
MW-MU,720780,ghs-pop-e2020
MW-MW,153916,ghs-pop-e2020
MW-MZ,1348089,ghs-pop-e2020
MW-NB,325179,ghs-pop-e2020
MW-NE,173237,ghs-pop-e2020
MW-NI,335000,ghs-pop-e2020
MW-NK,446038,ghs-pop-e2020
MW-NS,333865,ghs-pop-e2020
MW-NU,676806,ghs-pop-e2020
MW-PH,439720,ghs-pop-e2020
MW-RU,247809,ghs-pop-e2020
MW-SA,526516,ghs-pop-e2020
MW-TH,865953,ghs-pop-e2020
MW-ZO,898623,ghs-pop-e2020
MX-AGU,1332522,ghs-pop-e2020
