admin2_id,name,type,name_original,name_alternatives,admin2_id_admin1,admin2_id_source
XK-KM,Kosovska Mitrovica,District,,,,capitalized
XK-PE,Pećki,District,Пећки,Peć,,first2
XK-PI,Prizren,District,,,,any2
XK-PR,Pristina,District,,,,first2
XK-UR,Uroševac,District,,,,first2
YE-AB,Abyan,Governorate,أبين,,12,iso
YE-AD,`Adan,Governorate,عدن,Aden,24,iso
YE-AM,Amran,Governorate,عمران,'Amran,29,iso
YE-BA,Al Bayda',Governorate,البيضاء,Albaidah|Al Baidha|Al-Baydha|Al,14,iso
YE-DH,Dhamar,Governorate,ذمار,,20,iso
YE-DL,Al Dali',Governorate,الضالع,Al Dhale'e,30,hasc
YE-HD,Hadramawt,Governorate,حضرموت,Hadhramaut|Hadhramawt|Hadhramout,19,iso
YE-HJ,Hajjah,Governorate,حجه,Hajja,17,iso
YE-HU,Al Hudaydah,Governorate,الحديده,Al Hodeida|Al-Hodeidah|Al Hudaid,18,iso
YE-IB,Ibb,Governorate,إب,,11,iso
YE-JA,Al Jawf,Governorate,الجوف,Al Jouf|Aljowf|Jawf,16,hasc
YE-LA,Lahij,Governorate,لحج,Laheg|Lahej|Lahj|Tuban,25,iso
YE-MA,Ma'rib,Governorate,مأرب,Mareb|Marib,26,iso
YE-MR,Al Mahrah,Governorate,المهره,Al Ghaydah|Al-Mahara|Almaharah|a,28,iso
YE-MW,Al Mahwit,Governorate,المحويت,Almahweet|Mahweet,27,hasc
YE-RA,Raymah,Governorate,ريمة,,31,first2
YE-SA,Amanat Al Asimah,Governorate,أمانة العاصمة,,13,iso
YE-SD,Sa`dah,Governorate,صعدة,Sa'ada|Saadah|Sa'da|Saidah|Sa'ad,22,iso
YE-SH,Shabwah,Governorate,شبوة,Shabwa|Shibwah|Ataq,21,iso
YE-SN,San`a',City,صنعاء,Sana'a,23,iso
YE-TA,Ta`izz,Governorate,تعز,Taez|Taiz|Taizz,15,iso
YT-AC,Acoua,Commune,,,01,first2
YT-BA,Bandraboua,Commune,,,02,first2
YT-BN,Bandrele,Commune,,,03,any2
YT-BO,Boueni,Commune,,,04,first2
YT-CH,Chiconi,Commune,,,05,first2
YT-CI,Chirongui,Commune,,,06,any2
YT-DE,Dembeni,Commune,,,07,first2
YT-DZ,Dzaoudzi,Commune,,,08,first2
YT-KK,Kani-Keli,Commune,,,09,capitalized
YT-KO,Koungou,Commune,,,10,first2
YT-MA,Mamoudzou,Commune,,,11,first2
YT-MS,M'tsangamouji,Commune,,,13,any2
YT-MT,Mtsamboro,Commune,,,12,first2
YT-OU,Ouangani,Commune,,,14,first2
YT-PA,Pamandzi,Commune,,,15,first2
YT-SA,Sada,Commune,,,16,first2
YT-TS,Tsingoni,Commune,,,17,first2
Z1-JA,Jammu and Kashmir,State,,,,capitalized
Z2-XU,Xinjiang Uygur,Autonomous Region,新疆維吾爾自治區|新疆维吾尔自治区,Xīnjiāng Wéiwúěr,,capitalized
Z3-XI,Xizang,Autonomous Region,西藏自治區|西藏自治区,Tibet|Xīzàng,,first2
Z3-XU,Xinjiang Uygur,Autonomous Region,新疆維吾爾自治區|新疆维吾尔自治区,Xīnjiāng Wéiwúěr,,capitalized
Z4-HP,Himachal Pradesh,Union Territory,,,,capitalized
Z5-UT,Uttarakhand,State,,Uttarakhand,,first2
Z6-AK,Azad Kashmir,Centrally Administered Area,,Kashmir,,capitalized
Z6-GB,Gilgit-Baltistan,Centrally Administered Area,,Northern Areas,,capitalized
Z7-AP,Arunachal Pradesh,State,,Agence de la Frontière du Nord-E,,capitalized
Z8-XI,Xizang,Autonomous Region,西藏自治區|西藏自治区,Tibet|Xīzàng,,first2
Z9-HP,Himachal Pradesh,Union Territory,,,,capitalized
Z9-UT,Uttarakhand,State,,Uttarakhand,,first2
ZA-EC,Eastern Cape,Province,,Oos-Kaap,EC,iso
ZA-FS,Free State,Province,,Orange Free State|Vrystaat,FS,iso
ZA-GP,Gauteng,Province,,Pretoria/Witwatersrand/Vaal,GT,iso
ZA-LP,Limpopo,Province,,Noordelike Provinsie|Northern Tr,LIM,iso
ZA-MP,Mpumalanga,Province,,Eastern Transvaal,MP,iso
ZA-NC,Northern Cape,Province,,Noord-Kaap,NC,iso
ZA-NL,KwaZulu-Natal,Province,,Natal and Zululand,KZN,hasc
ZA-NW,North West,Province,,North-West|Noordwes,NW,hasc
ZA-WC,Western Cape,Province,,Wes-Kaap,WC,iso
ZM-CE,Central,Province,,Broken Hill,,hasc
ZM-CO,Copperbelt,Province,,Western,,hasc
ZM-EA,Eastern,Province,,Fort Jameson,,hasc
ZM-LP,Luapula,Province,,Fort Rosebery,,hasc
ZM-LS,Lusaka,Province,,,,hasc
ZM-MU,Muchinga,Province,,,,hasc
ZM-NO,Northern,Province,,,,hasc
ZM-NW,North-Western,Province,,,,hasc
ZM-SO,Southern,Province,,,,hasc
ZM-WE,Western,Province,,Barotseland,,hasc
ZN-GA,Gazimağusa,District,Αμμόχωστος,Famagusta|Gazimagusa,,first2
ZN-GI,Girne,District,Κερύvεια,Kyrenia,,first2
ZN-GU,Güzelyurt,District,,Morphou,,first2
ZN-IS,Iskele,District,,Trikomo,,first2
ZN-NI,Nicosia,District,Λευκωσία,Lefkosa,,first2
ZW-BU,Bulawayo,City,,,,iso
ZW-HA,Harare,City,,,,iso
ZW-MA,Manicaland,Province,,,,iso
ZW-MC,Mashonaland Central,Province,,,,iso
ZW-ME,Mashonaland East,Province,,,,iso
ZW-MI,Midlands,Province,,,,iso
ZW-MN,Matabeleland North,Province,,,,iso
ZW-MS,Matabeleland South,Province,,,,iso
ZW-MV,Masvingo,Province,,,,iso
ZW-MW,Mashonaland West,Province,,,,iso
CO-AMA,Amazonas,Department,,,91,name
CO-ANT,Antioquia,Department,,,05,name
CO-ARA,Arauca,Department,,,81,name
CO-ARS,"Archipiélago de San Andrés, Providencia y Santa Catalina",Department,,,88,conjunction
CO-ATL,Atlántico,Department,,,08,name
CO-BDC,"Bogotá, D.C.",Department,,,11,initials
CO-BOL,Bolívar,Department,,,13,name
CO-BOY,Boyacá,Department,,,15,name
CO-CAL,Caldas,Department,,,17,name
CO-CAQ,Caquetá,Department,,,18,name
CO-CAS,Casanare,Department,,,85,name
CO-CAU,Cauca,Department,,,19,name
CO-CES,Cesar,Department,,,20,name
CO-CHO,Chocó,Department,,,27,name
CO-COR,Córdoba,Department,,,23,name
CO-CUN,Cundinamarca,Department,,,25,name
CO-GJR,La Guajira,Department,,,44,skeleton
CO-GUA,Guaviare,Department,,,95,name
CO-GUI,Guainía,Department,,,94,any3
CO-HUI,Huila,Department,,,41,name
CO-MAG,Magdalena,Department,,,47,name
CO-MET,Meta,Department,,,50,name
CO-NAR,Nariño,Department,,,52,name
CO-NDS,Norte de Santander,Department,,,54,preposition
CO-PUT,Putumayo,Department,,,86,name
CO-QUI,Quindío,Department,,,63,name
CO-RIS,Risaralda,Department,,,66,name
CO-SAN,Santander,Department,,,68,name
CO-SUC,Sucre,Department,,,70,name
CO-TOL,Tolima,Department,,,73,name
CO-VAU,Vaupés,Department,,,97,name
CO-VDC,Valle del Cauca,Department,,,76,preposition
CO-VIC,Vichada,Department,,,99,name
BB-SJA,Saint James,Parish,,,,compound.alt
BG-PO,Plovdiv,Province,Пловдив,Philippopolis,,any2
EG-AH,Ash Sharqiyah,Governorate,محافظة الشرقية‎,Charkieh|Sharqia|Sharqīya|Sharqu,,any2
LY-AW,Al Wahat,District,لواحات,Al Wahat|Al Wahad|Al Wahah|Al Wā,,initials
MS-NT,Saint Anthon,Parish,,,,any2
NR-AA,Anabar,District,,,,any2
PR-MY,Mayagüez,Municipality,,,,skeleton
PR-OA,Coamo,Municipality,,,,any2
TH-PHG,Phatthalung,Province,จังหวัดพัทลุง,,93,name.ends
TZ-KK,Kaskazini Pemba,Region,,Pemba North,54,any2
UG-KAA,Kampala,District,,,10,name.ends
AE-RA,Ras Al-Khaimah,Emirate,رأس الخيمة,,,initials
AF-BAL,Balkh,Province,,Balh|Mazar-i-Sharif|Mazar,,anchor
AF-BAM,Bamyan,Province,,,,anchor
AF-BDG,Badghis,Province,,Badghes|Badghisat|Badgis,,anchor
AF-BDS,Badakhshan,Province,,Badahšan,,anchor
AF-BGL,Baghlan,Province,,Baglan|Bughlan,,anchor
AF-DAY,Daykundi,Province,,,,anchor
AF-FRA,Farah,Province,,,,anchor
AF-FYB,Faryab,Province,,Fariab|Maimana|Meymaneh,,anchor
AF-GHA,Ghazni,Province,,Gazni,,anchor
AF-GHO,Ghor,Province,,Gawr|Ghore|Ghour|Ghur,,anchor
AF-HIL,Hilmand,Province,,Girishk|Hilmend,,name
AF-HIR,Hirat,Province,,,,name
AF-JAW,Jawzjan,Province,,Jaozjan|Jozjan|Juzjan|Jouzjan|Sh,,name
AF-KAB,Kabul,Province,,Cabul|Kabol|Kaboul,,anchor
AF-KAN,Kandahar,Province,,Qandahar,,anchor
AF-KAP,Kapisa,Province,,Kapesa,,anchor
AF-KDZ,Kunduz,Province,,Kondoz|Qonduz|Qunduz,,anchor
AF-KHO,Khost,Province,,,,anchor
AF-KNR,Kunar,Province,,Konarha|Kunarha,,anchor
AF-LAG,Laghman,Province,,Lagman,,anchor
AF-LOG,Logar,Province,,Lawghar|Loghar,,anchor
AF-NAN,Nangarhar,Province,,Ningrahar|Eastern Province,,anchor
AF-NIM,Nimroz,Province,,Neemroze|Nimrod|Nimrooz|Nimroze|,,anchor
AF-NUR,Nuristan,Province,,Nooristan|Nuristão,,anchor
AF-PAK,Paktya,Province,,Paktiya|Southern Province,,name
AF-PAN,Panjshir,Province,,,,anchor
AF-PAR,Parwan,Province,,Charikar,,anchor
AF-PKA,Paktika,Province,,Paktiya|Paktya|Southern Province,,anchor
AF-SAM,Samangan,Province,,,,anchor
AF-SAP,Sari Pul,Province,,Sar-e Pul|Saripol,,compound
AF-TAK,Takhar,Province,,Takar,,anchor
AF-URU,Uruzgan,Province,,Urozgan,,anchor
AF-WAR,Wardak,Province,,Verdak|Wardag|Maiden,,name
AF-ZAB,Zabul,Province,,Zubul|Zaboul,,anchor
AO-BGO,Bengo,Province,,,1,anchor
AO-BGU,Benguela,Province,,Benguella,2,anchor
AO-BIE,Bié,Province,,,3,anchor
AO-CAB,Cabinda,Province,,,4,anchor
AO-CCU,Cuando Cubango,Province,,,5,anchor
AO-CNN,Cunene,Province,,,8,anchor
AO-CNO,Cuanza Norte,Province,,Cuanza-Nord|Kwanza Norte,6,anchor
AO-CUS,Cuanza Sul,Province,,Cuanza-Sud|Kwanza Sul,7,anchor
AO-HUA,Huambo,Province,,,9,anchor
AO-HUI,Huíla,Province,,,10,anchor
AO-LNO,Lunda Norte,Province,,,12,anchor
AO-LSU,Lunda Sul,Province,,,13,anchor
AO-LUA,Luanda,Province,,Loanda,11,anchor
AO-MAL,Malanje,Province,,Malange,14,name
AO-MOX,Moxico,Province,,,15,anchor
AO-NAM,Namibe,Province,,Moçâmedes|Mossamedes,16,anchor
AO-UIG,Uíge,Province,,,17,anchor
AO-ZAI,Zaire,Province,,,18,anchor
AU-ACT,Australian Capital Territory,Territory,,,8,anchor
AU-ASC,Ashmore and Cartier Islands,Territory,,,12,conjunction
AU-CSI,Coral Sea Islands Territory,Territory,,,11,initials
AU-JEB,Jervis Bay Territory,Territory,,,10,compound
AU-NOR,Northern Territory,Territory,,,7,name
AU-NSW,New South Wales,State,,,1,anchor
AU-QLD,Queensland,State,,,3,anchor
AU-SAU,South Australia,State,,,4,qualifier
AU-TAS,Tasmania,State,,,6,anchor
AU-VIC,Victoria,State,,,2,anchor
AU-WEA,Western Australia,State,,,5,compound
AZ-ABS,Absheron,Region,,,,name
AZ-ARA,Aran,Region,,,,name
AZ-DAS,Daglig-Shirvan,Region,,,,compound
AZ-GAQ,Ganja-Qazakh,Region,,,,compound
AZ-KAL,Kalbajar-Lachin,Region,,,,compound
AZ-LAN,Lankaran,Region,,,,name
AZ-NAK,Nakhchivan,Region,,,,name
AZ-QUK,Quba-Khachmaz,Region,,,,compound
AZ-SHZ,Shaki-Zaqatala,Region,,,,compound
AZ-YUK,Yukhari-Karabakh,Region,,,,compound
BA-BRC,Brčko,District,,,,name
BA-FBI,Federacija Bosna i Hercegovina,Entity,,Federation of Bosnia and Herzego,,initials
BA-RES,Repuplika Srpska,Entity,,Serbian Republic,,compound
BE-BRU,Bruxelles,Region,,Brussel,,anchor
BE-VLG,Vlaanderen,Region,,Flandres,,anchor
BE-WAL,Wallonie,Region,,,,name
BF-BDM,Boucle du Mouhoun,Region,,,,preposition
BF-CAS,Cascades,Region,,,,name
BF-CEE,Centre-Est,Region,,,,compound
BF-CEN,Centre,Region,,,,name
BF-CEO,Centre-Ouest,Region,,,,compound
BF-CES,Centre-Sud,Region,,,,compound
BF-CNO,Centre-Nord,Region,,,,compound.alt
BF-EST,Est,Region,,,,name
BF-HBA,Haut-Bassins,Region,,,,qualifier
BF-NOR,Nord,Region,,,,name
BF-PLC,Plateau-Central,Region,,,,compound
BF-SAH,Sahel,Region,,,,name
BF-SOU,Sud-Ouest,Region,,,,qualifier
CG-BOU,Bouenza,Region,,,,name
CG-BZV,Brazzaville,Region,,,,anchor
CG-CUO,Cuvette-Ouest,Region,,,,compound
CG-CUV,Cuvette,Region,,,,name
CG-KOU,Kouilou,Region,,,,name
CG-LEK,Lékoumou,Region,,,,name
CG-LIK,Likouala,Region,,,,name
CG-NIA,Niari,Region,,,,name
CG-PLA,Plateaux,Region,,,,name
CG-PON,Pointe Noire,Region,,,,compound
CG-POO,Pool,Region,,,,name
CG-SAN,Sangha,Region,,,,name
EG-AF,Al Fayyum,Governorate,محافظة الفيوم,El Faiyum|el Fayoum|Faium|Faiyūm,,initials
EG-AI,Al Iskandariyah,Governorate,محافظة الإسكندرية,Alexandria|Alexandrie|El Iskanda,,initials
EG-AM,Al Minufiyah,Governorate,محافظة المنوفية,Menoufieh|Menufia|Menūfīya|Minūf,,initials
EG-AQ,Al Qahirah,Governorate,,Cairo|El Cairo|El Qahira|Le Cair,,initials
EG-AB,As Suways,Governorate,محافظة السويس,El Suweiz|Es Suweis|Suez,,sequential
EG-AW,Al Wadi al Jadid,Governorate,محافظة الوادي الجديد‎,Al Wadi/Al Jadid|El-Wadi El-Gidi,,initials
EG-KA,Kafr ash Shaykh,Governorate,محافظة كفر الشيخ,Kafr-El-Sheikh|Kafr ash Shaikh|K,,initials
EG-SY,Asyut,Governorate,,Asyiut|Assiout|Assiut|Assyut|Asy,,skeleton
FM-KSA,Kosrae,State,,Kusaie,,anchor
FM-PNI,Pohnpei,State,,Ponape,,anchor
FM-TRK,Chuuk,State,,Truk,,anchor
FM-YAP,Yap,State,,,,anchor
IQ-AM,Al-Muthannia,Province,,Al-Muthanna,,initials
IQ-AT,At-Ta'mim,Province,,Kirkuk|Tamin,,initials
IQ-SA,Sala ad-Din,Province,,Salah ad-Din|Salaheddin,,initials
KW-AJ,Al Jahrah,Province,الجهراء,Jahra,,initials
KW-AK,Al Kuwayt,Province,العاصمه,"Al Asimah, Capital, Kuwait",,initials
KW-MA,Mubarak Al-Kabeer,Province,مبارك الكبير,,,initials
KZ-AKM,Aqmola,Region,,Akmolin|Akmolinsk|Tselinograd,,anchor
KZ-AKT,Aqtöbe,Region,,Aktyubinsk,,anchor
KZ-ALA,Almaty,Region,,Alma-Ata|Alma-Atinskaya Oblast'|,,anchor
KZ-ATY,Atyrau,Region,,Ateransk|Gur'yev,,anchor
KZ-EAK,East Kazakhstan,Region,,Shyghys Qazaqstan|Vostochno-Kaza,,compound
KZ-KAR,Qaraghandy,Region,,Karaganda|Karagandinskaya Oblast,,anchor
KZ-KUS,Qostanay,Region,,Kustanai|Kustanay,,anchor
KZ-KZY,Qyzylorda,Region,,Kyzyl-Orda|Kzyl-Orda|Kzyl-Ordins,,anchor
KZ-MAN,Mangghystau,Region,,Mangistau|Mangyshlak,,anchor
KZ-NOK,North Kazakhstan,Region,,Severo-Kazakhstan|Soltustik Qaza,,compound
KZ-PAV,Pavlodar,Region,,,,anchor
KZ-SOK,South Kazakhstan,Region,,Chimkent,,compound
KZ-WEK,West Kazakhstan,Region,,Ural'sk,,compound
KZ-ZHA,Zhambyl,Region,,Dzhambul,,anchor
LV-KUR,Kurzeme,Province,,,,name
LV-LAT,Latgale,Province,,,,name
LV-RIX,Riga,Province,,,,anchor
LV-VID,Vidzeme,Province,,,,name
LV-ZEM,Zemgale,Province,,,,name
LY-AJ,Al Jifarah,District,لجفارة,Jafara|Al Jfara|Al Jfara|Al `Azi,,initials
LY-WD,Wadi ash Shati',District,وادي الشاطئ‎,Wadi Al Shatii|Shati|Wadi ash-Sh,,any2
LY-WI,Wadi al Hayat,District,وادي الحياة‎,Wadi Al Hayaa|Wādī al Ḥayāh,,any2
MA-CHO,Chaouia - Ouardigha,Region,,,,compound
MA-DOA,Doukkala - Abda,Region,,,,compound
MA-FEB,Fès - Boulemane,Region,,,,compound
MA-GCB,Gharb - Chrarda - Béni Hssen,Region,,,,initials
MA-GES,Guelmim - Es-Semara,Region,,,,initials
MA-GRC,Grand Casablanca,Region,,,,compound
MA-LBS,Laâyoune - Boujdour - Sakia El H,Region,,,,initials
MA-MET,Meknès - Tafilalet,Region,,,,compound
MA-MTA,Marrakech - Tensift - Al Haouz,Region,,,,initials
MA-ORI,Oriental,Region,,,,name
MA-RSZ,Rabat - Salé - Zemmour - Zaer,Region,,,,initials
MA-SMD,Souss - Massa - Draâ,Region,,,,initials
MA-TAA,Tadla - Azilal,Region,,,,compound
MA-TAH,Taza - Al Hoceima - Taounate,Region,,,,initials
MA-TAT,Tanger - Tétouan,Region,,,,compound
MH-AIK,Ailuk,Atol,,,,name.ends
MH-AIL,Ailinglaplap,Atol,,Ailinglapalap,,name
MH-ARN,Arno,Atol,,,,name
MH-AUR,Aur,Atol,,,,name
MH-EBO,Ebon,Atol,,,,name
MH-ENE,Enewetok,Atol,,Eniwetok|Eniewetok,,name
MH-JAB,Jabat,Island,,Jabwot,,anchor
MH-JAL,Jaluit,Atol,,,,name
MH-KWA,Kwajalein,Atol,,,,anchor
MH-LAE,Lae,Atol,,,,name
MH-LIB,Lib,Island,,,,anchor
MH-LIK,Likiep,Atol,,,,name
MH-MAJ,Majuro,Atol,,,,anchor
MH-MAL,Maloelap,Atol,,,,name
MH-MEJ,Mejit,Island,,,,anchor
MH-MIL,Mili,Atol,,,,anchor
MH-NAK,Namorik,Atol,,,,name.ends
MH-NAM,Namu,Atol,,,,name
MH-UJA,Ujae,Atol,,,,name
MH-UTI,Utirik,Atol,,,,name
MH-WOO,Wotho,Atol,,,,name.ends
MH-WOT,Wotje,Atol,,,,name
MH-XAA,,Atol,,,,placeholder
ML-BKO,Bamako,District,,,,anchor
ML-GAO,Gao,Region,,,,name
ML-KAY,Kayes,Region,,,,name
ML-KID,Kidal,Region,,,,name
ML-KOU,Koulikoro,Region,,,,name
ML-MOP,Mopti,Region,,,,name
ML-SEG,Ségou,Region,,Segou,,name
ML-SIK,Sikasso,Region,,,,name
ML-TIM,Timbuktu,Region,,Timbouctou|Tombouctou|Timbuct|T,,name
MR-ADR,Adrar,Region,,,,name
MR-ASS,Assaba,Region,,Açaba|el-`Açâba,,name
MR-BRA,Brakna,Region,,,,name
MR-DAN,Dakhlet Nouadhibou,Region,,Dakhlet Nouâdhibou|Baie du Lévri,,compound
MR-GOR,Gorgol,Region,,,,name
MR-GUI,Guidimaka,Region,,Guidimagha|Guidimakha,,name
MR-HEC,Hodh ech Chargui,Region,,Eastern Hodh|Hodh Charghi|Hodh O,,initials
MR-HEG,Hodh el Gharbi,Region,,Hodh Occidental|Western Hodh,,initials
MR-INC,Inchiri,Region,,,,name
MR-NKC,Nouakchott,District,,,,anchor
MR-TAG,Tagant,Region,,,,name
MR-TIZ,Tiris Zemmour,Region,,,,compound
MR-TRA,Trarza,Region,,,,name
MX-AGU,Aguascalientes,State,,,,anchor
MX-BCN,Baja California,State,,,,anchor
MX-BCS,Baja California Sur,State,,,,anchor
MX-CAM,Campeche,State,,,,anchor
MX-CHH,Chihuahua,State,,,,anchor
MX-CHP,Chiapas,State,,,,anchor
MX-COA,Coahuila,State,,Coahuila de Zaragoza,,name
MX-COL,Colima,State,,,,anchor
MX-DIF,Distrito Federal,Federal District,,,,compound
MX-DUR,Durango,State,,,,anchor
MX-GRO,Guerrero,State,,,,anchor
MX-GUA,Guanajuato,State,,,,anchor
MX-HID,Hidalgo,State,,,,anchor
MX-JAL,Jalisco,State,,,,anchor
MX-MEX,México,State,,,,anchor
MX-MIC,Michoacán,State,,Michoacán de Ocampo,,name
MX-MOR,Morelos,State,,,,anchor
MX-NAY,Nayarit,State,,,,anchor
MX-NLE,Nuevo León,State,,,,anchor
MX-OAX,Oaxaca,State,,,,anchor
MX-PUE,Puebla,State,,,,anchor
MX-QUE,Querétaro,State,,Querétaro de Arteaga,,anchor
MX-ROO,Quintana Roo,State,,,,anchor
MX-SIN,Sinaloa,State,,,,anchor
MX-SLP,San Luis Potosí,State,,,,anchor
MX-SON,Sonora,State,,,,anchor
MX-TAB,Tabasco,State,,,,anchor
MX-TAM,Tamaulipas,State,,,,anchor
MX-TLA,Tlaxcala,State,,,,anchor
MX-VER,Veracruz,State,,Veracruz de Ignacio de la Llave,,name
MX-YUC,Yucatán,State,,,,anchor
MX-ZAC,Zacatecas,State,,,,anchor
NZ-AUK,Auckland,Region,,,02,anchor
NZ-BOP,Bay of Plenty,Region,,,04,anchor
NZ-CAN,Canterbury,Region,,,13,anchor
NZ-CIT,Chatham Islands,Territory,,,99,anchor
NZ-GIS,Gisborne,Region,,,05,anchor
NZ-HKB,Hawke's Bay,Region,,,06,anchor
NZ-MBH,Marlborough,Region,,,18,anchor
NZ-MWT,Manawatu-Wanganui,Region,,,08,anchor
NZ-NOI,Northern Islands,Group of islands,,,,compound
NZ-NSN,Nelson,Region,,,17,anchor
NZ-NTL,Northland,Region,,,01,anchor
NZ-OTA,Otago,Region,,,14,anchor
NZ-SOI,Southern Islands,Group of islands,,,,compound
NZ-STL,Southland,Region,,,15,anchor
NZ-TAS,Tasman,Region,,,16,anchor
NZ-TKI,Taranaki,Region,,,07,anchor
NZ-WGN,Wellington,Region,,,09,anchor
NZ-WKO,Waikato,Region,,,03,anchor
NZ-WTC,West Coast,Region,,,12,anchor
OM-ABN,Al Batinah North,Region,,,,initials
OM-ABS,Al Batinah South,Region,,,,initials
OM-ADD,Ad Dakhliyah,Region,,Ad Dakhiliyah,,compound
OM-ALB,Al Buraymi,Region,,Adh Dhahirah|Az Zahirah,,compound
OM-ALD,Al Dhahira,Region,,Adh Dhahirah|Az Zahirah,,compound
OM-ALW,Al Wusta,Region,,,,compound
OM-ASN,Ash Sharqiyah North,Region,,,,initials
OM-ASS,Ash Sharqiyah South,Region,,,,initials
OM-DHO,Dhofar,Province,,Al Janubiyah [Zufar],,name
OM-MUM,Musandam,Province,,,,name.ends
OM-MUS,Muscat,Province,,Masqat,,name
PE-AMA,Amazonas,Region,,,01,anchor
PE-ANC,Ancash,Region,,Ancachs,02,anchor
PE-APU,Apurímac,Region,,Apuromac,03,anchor
PE-ARE,Arequipa,Region,,,04,anchor
PE-AYA,Ayacucho,Region,,,05,anchor
PE-CAJ,Cajamarca,Region,,Caxamarca,06,anchor
PE-CAL,Callao,Province,,El Callao,07,name
PE-CUS,Cusco,Region,,Cuzco|Qosqo,08,anchor
PE-HUC,Huánuco,Region,,Huknuco,10,anchor
PE-HUV,Huancavelica,Region,,,09,anchor
PE-ICA,Ica,Region,,,11,anchor
PE-JUN,Junín,Region,,Junnn,12,anchor
PE-LAL,La Libertad,Region,,Libertad,13,anchor
PE-LAM,Lambayeque,Region,,,14,anchor
PE-LIA,Lima,Region,,,15,name.ends
PE-LIM,Lima Province,Province,,,15,anchor
PE-LOR,Loreto,Region,,,16,anchor
PE-MDD,Madre de Dios,Region,,,17,anchor
PE-MOQ,Moquegua,Region,,,18,anchor
PE-PAS,Pasco,Region,,,19,anchor
PE-PIU,Piura,Region,,,20,anchor
PE-PUN,Puno,Region,,,21,anchor
PE-SAM,San Martín,Region,,San Mart,22,anchor
PE-TAC,Tacna,Region,,,23,anchor
PE-TUM,Tumbes,Region,,Tumbez,24,anchor
PE-UCA,Ucayali,Region,,,25,anchor
PG-CPK,Chimbu,Province,,Simbu,,anchor
PG-CPM,Central,Province,,,,anchor
PG-EBR,East New Britain,Province,,Nova Bretanha Oriental|Nuova Bri,,anchor
PG-EHG,Eastern Highlands,Province,,Planalto Oriental,,anchor
PG-EPW,Enga,Province,,,,anchor
PG-ESW,East Sepik,Province,,,,anchor
PG-GPK,Gulf,Province,,,,anchor
PG-HLA,Hela,Province,,,,anchor
PG-JWK,Jiwaka,Province,,,,anchor
PG-MBA,Milne Bay,Province,,,,anchor
PG-MPL,Morobe,Province,,,,anchor
PG-MPM,Madang,Province,,,,anchor
PG-MRL,Manus,Province,,,,anchor
PG-NAC,National Capital District,District,,NCD,,compound
PG-NIK,New Ireland,Province,,Neuirland|Nouvelle-Irlande|Nova,,anchor
PG-NPP,Oro,Province,,Northern,,anchor
PG-NSB,Bougainville,Autonomous Region,,Northern Solomon Islands|North S,,anchor
PG-SAN,Sandaun,Province,,West Sepik,,name
PG-SHM,Southern Highlands,Province,,,,anchor
PG-WBK,West New Britain,Province,,Nova Bretanha Ocidental|Nuova Br,,anchor
PG-WHM,Western Highlands,Province,,Planalto Ocidental,,anchor
PG-WPD,Western,Province,,Fly,,anchor
PH-ABR,Abra,Province,,,1401,anchor
PH-AGN,Agusan del Norte,Province,,,1602,anchor
PH-AGS,Agusan del Sur,Province,,,1603,anchor
PH-AKL,Aklan,Province,,,604,anchor
PH-ALB,Albay,Province,,,505,anchor
PH-ANT,Antique,Province,,,606,anchor
PH-APA,Apayao,Province,,,1481,anchor
PH-AUR,Aurora,Province,,,377,anchor
PH-BAN,Bataan,Province,,,308,anchor
PH-BAS,Basilan,Province,,,1507,anchor
PH-BEN,Benguet,Province,,,1411,anchor
PH-BIL,Biliran,Province,,,878,anchor
PH-BOH,Bohol,Province,,,712,anchor
PH-BTG,Batangas,Province,,,410,anchor
PH-BTN,Batanes,Province,,,209,anchor
PH-BUK,Bukidnon,Province,,,1013,anchor
PH-BUL,Bulacan,Province,,,314,anchor
PH-CAG,Cagayan,Province,,,215,anchor
PH-CAM,Camiguin,Province,,,1018,anchor
PH-CAN,Camarines Norte,Province,,,516,anchor
PH-CAP,Capiz,Province,,,619,anchor
PH-CAS,Camarines Sur,Province,,,517,anchor
PH-CAT,Catanduanes,Province,,,520,anchor
PH-CAV,Cavite,Province,,,421,anchor
PH-CEB,Cebu,Province,,,722,anchor
PH-COV,Compostela Valley,Province,,,1182,compound
PH-DAO,Davao Oriental,Province,,,1125,anchor
PH-DAS,Davao del Sur,Province,,,1124,anchor
PH-DAV,Davao del Norte,Province,,Davao,1123,anchor
PH-DIN,Dinagat Islands,Province,,,1685,anchor
PH-EAS,Eastern Samar,Province,,,826,anchor
PH-GUI,Guimaras,Province,,,679,anchor
PH-IFU,Ifugao,Province,,,1427,anchor
PH-ILI,Iloilo,Province,,,630,anchor
PH-ILN,Ilocos Norte,Province,,,128,anchor
PH-ILS,Ilocos Sur,Province,,,129,anchor
PH-ISA,Isabela,Province,,,231,anchor
PH-KAL,Kalinga,Province,,,1432,anchor
PH-LAG,Laguna,Province,,,434,anchor
PH-LAN,Lanao del Norte,Province,,,1035,anchor
PH-LAS,Lanao del Sur,Province,,,1536,anchor
PH-LEY,Leyte,Province,,,837,anchor
PH-LUN,La Union,Province,,,133,anchor
PH-MAD,Marinduque,Province,,,1740,anchor
PH-MAG,Maguindanao,Province,,,1538,anchor
PH-MAS,Masbate,Province,,,541,anchor
