admin_id,population,source
BJ-ZO-ZA-ZA,22514,ghs-pop-e2020
BJ-ZO-ZK-AL,8878,ghs-pop-e2020
BJ-ZO-ZK-AS,17090,ghs-pop-e2020
BJ-ZO-ZK-KA,13579,ghs-pop-e2020
BJ-ZO-ZK-KP,23863,ghs-pop-e2020
BJ-ZO-ZK-PA,11220,ghs-pop-e2020
BJ-ZO-ZK-ZE,13717,ghs-pop-e2020
BJ-ZO-ZK-ZK,25971,ghs-pop-e2020
BJ-ZO-ZK-ZT,28437,ghs-pop-e2020
BJ-ZO-ZO-AK,13718,ghs-pop-e2020
BJ-ZO-ZO-AV,9735,ghs-pop-e2020
BJ-ZO-ZO-CA,5663,ghs-pop-e2020
BJ-ZO-ZO-CI,8514,ghs-pop-e2020
BJ-ZO-ZO-DO,5705,ghs-pop-e2020
BJ-ZO-ZO-KO,4463,ghs-pop-e2020
BJ-ZO-ZO-KP,2829,ghs-pop-e2020
BJ-ZO-ZO-MA,14236,ghs-pop-e2020
BJ-ZO-ZO-TH,8154,ghs-pop-e2020
BJ-ZO-ZO-ZK,7880,ghs-pop-e2020
BJ-ZO-ZO-ZO,25745,ghs-pop-e2020
BO-BE-CE-SJ,6961,ghs-pop-e2020
BO-BE-CE-TR,125970,ghs-pop-e2020
BO-BE-GJ-PM,20143,ghs-pop-e2020
BO-BE-GJ-RE,14731,ghs-pop-e2020
BO-BE-GJ-SB,44037,ghs-pop-e2020
BO-BE-GJ-SR,9944,ghs-pop-e2020
BO-BE-IT-BA,6291,ghs-pop-e2020
BO-BE-IT-HU,4338,ghs-pop-e2020
BO-BE-IT-MA,12258,ghs-pop-e2020
BO-BE-MA-LO,3963,ghs-pop-e2020
BO-BE-MA-SA,13478,ghs-pop-e2020
BO-BE-MO-SI,23741,ghs-pop-e2020
BO-BE-MR-PS,1029,ghs-pop-e2020
BO-BE-MR-SJ,7020,ghs-pop-e2020
BO-BE-MR-SR,4506,ghs-pop-e2020
BO-BE-VD-GU,42838,ghs-pop-e2020
BO-BE-VD-RI,94717,ghs-pop-e2020
BO-BE-YA-EX,5759,ghs-pop-e2020
BO-BE-YA-SA,16499,ghs-pop-e2020
BO-CH-AZ-AZ,10015,ghs-pop-e2020
BO-CH-AZ-TA,12621,ghs-pop-e2020
BO-CH-BB-VS,10148,ghs-pop-e2020
BO-CH-HS-HU,7293,ghs-pop-e2020
BO-CH-HS-MO,21767,ghs-pop-e2020
BO-CH-LC-HU,2461,ghs-pop-e2020
BO-CH-LC-MA,7373,ghs-pop-e2020
BO-CH-LC-VV,9064,ghs-pop-e2020
BO-CH-NC-CA,16412,ghs-pop-e2020
BO-CH-NC-IN,17994,ghs-pop-e2020
BO-CH-NC-SL,33125,ghs-pop-e2020
BO-CH-NC-VC,12100,ghs-pop-e2020
BO-CH-OR-PO,16940,ghs-pop-e2020
BO-CH-OR-SU,322574,ghs-pop-e2020
BO-CH-OR-YO,9857,ghs-pop-e2020
BO-CH-SC-CA,4275,ghs-pop-e2020
BO-CH-SC-CU,18225,ghs-pop-e2020
BO-CH-SC-VA,3507,ghs-pop-e2020
BO-CH-TO-AL,4774,ghs-pop-e2020
BO-CH-TO-PA,9394,ghs-pop-e2020
BO-CH-TO-SO,6964,ghs-pop-e2020
BO-CH-TO-TO,7994,ghs-pop-e2020
BO-CH-TO-VI,4248,ghs-pop-e2020
BO-CH-YA-TA,16203,ghs-pop-e2020
BO-CH-YA-YA,9744,ghs-pop-e2020
BO-CH-ZU-MO,8550,ghs-pop-e2020
BO-CH-ZU-PR,13801,ghs-pop-e2020
BO-CH-ZU-VR,7456,ghs-pop-e2020
BO-CH-ZU-ZU,12935,ghs-pop-e2020
BO-CO-AR-AR,10110,ghs-pop-e2020
BO-CO-AR-TA,9395,ghs-pop-e2020
BO-CO-AY-AY,21084,ghs-pop-e2020
BO-CO-AY-CO,17026,ghs-pop-e2020
BO-CO-AY-MO,12901,ghs-pop-e2020
BO-CO-BO-BO,5934,ghs-pop-e2020
BO-CO-CA-CH,25222,ghs-pop-e2020
BO-CO-CA-ER,36910,ghs-pop-e2020
BO-CO-CA-PJ,10421,ghs-pop-e2020
BO-CO-CA-PO,11100,ghs-pop-e2020
BO-CO-CA-PV,48533,ghs-pop-e2020
BO-CO-CA-TO,15256,ghs-pop-e2020
BO-CO-CE-CO,780643,ghs-pop-e2020
BO-CO-CH-CO,19909,ghs-pop-e2020
BO-CO-CH-SA,216415,ghs-pop-e2020
BO-CO-CH-VT,83859,ghs-pop-e2020
BO-CO-CM-AI,21536,ghs-pop-e2020
BO-CO-CM-OM,5297,ghs-pop-e2020
BO-CO-CM-PA,6895,ghs-pop-e2020
BO-CO-CP-CA,23097,ghs-pop-e2020
BO-CO-CP-SA,7459,ghs-pop-e2020
BO-CO-CP-SI,4794,ghs-pop-e2020
BO-CO-EA-AN,7169,ghs-pop-e2020
BO-CO-EA-AR,20043,ghs-pop-e2020
BO-CO-EA-SA,4432,ghs-pop-e2020
BO-CO-EA-TA,8531,ghs-pop-e2020
BO-CO-GJ-CL,23028,ghs-pop-e2020
BO-CO-GJ-TL,5974,ghs-pop-e2020
BO-CO-GJ-TO,6028,ghs-pop-e2020
BO-CO-MI-AL,3134,ghs-pop-e2020
BO-CO-MI-MI,25867,ghs-pop-e2020
BO-CO-MI-VV,5246,ghs-pop-e2020
BO-CO-PU-PU,30366,ghs-pop-e2020
BO-CO-PU-SB,15051,ghs-pop-e2020
BO-CO-PU-TA,1649,ghs-pop-e2020
BO-CO-PU-VG,3243,ghs-pop-e2020
BO-CO-PU-VR,8341,ghs-pop-e2020
BO-CO-QU-CO,68193,ghs-pop-e2020
BO-CO-QU-QU,182474,ghs-pop-e2020
BO-CO-QU-SI,51380,ghs-pop-e2020
BO-CO-QU-TI,72294,ghs-pop-e2020
BO-CO-QU-VI,73260,ghs-pop-e2020
BO-CO-RN-AR,7784,ghs-pop-e2020
BO-CO-RN-VA,7211,ghs-pop-e2020
BO-CO-TA-TA,22348,ghs-pop-e2020
BO-CO-TI-SH,34942,ghs-pop-e2020
BO-CO-TI-TI,10830,ghs-pop-e2020
BO-OR-AB-CH,30542,ghs-pop-e2020
BO-OR-AB-SQ,4459,ghs-pop-e2020
BO-OR-CA-CH,2025,ghs-pop-e2020
BO-OR-CA-CO,9405,ghs-pop-e2020
BO-OR-CE-CA,25408,ghs-pop-e2020
BO-OR-CE-CH,9999,ghs-pop-e2020
BO-OR-CE-OR,348721,ghs-pop-e2020
BO-OR-CE-PA,13697,ghs-pop-e2020
BO-OR-LC-PA,3158,ghs-pop-e2020
BO-OR-LC-SG,13827,ghs-pop-e2020
BO-OR-LI-CM,3221,ghs-pop-e2020
BO-OR-LI-ES,8946,ghs-pop-e2020
BO-OR-LI-HU,1360,ghs-pop-e2020
BO-OR-LI-SM,4946,ghs-pop-e2020
BO-OR-LI-YL,900,ghs-pop-e2020
BO-OR-ME-CA,1380,ghs-pop-e2020
BO-OR-ME-RI,692,ghs-pop-e2020
BO-OR-ME-TS,1082,ghs-pop-e2020
BO-OR-NC-HU,5070,ghs-pop-e2020
BO-OR-PD-HU,31491,ghs-pop-e2020
BO-OR-PD-MA,5356,ghs-pop-e2020
BO-OR-PO-AN,3376,ghs-pop-e2020
BO-OR-PO-PA,6185,ghs-pop-e2020
BO-OR-PO-PO,4391,ghs-pop-e2020
BO-OR-SA-TO,12466,ghs-pop-e2020
BO-OR-SB-CH,2389,ghs-pop-e2020
BO-OR-SB-CO,1164,ghs-pop-e2020
BO-OR-SB-SA,11239,ghs-pop-e2020
BO-OR-SC-AN,5600,ghs-pop-e2020
BO-OR-SC-BA,2247,ghs-pop-e2020
BO-OR-SJ-CC,3937,ghs-pop-e2020
BO-OR-SJ-TU,5007,ghs-pop-e2020
BO-OR-SN-TO,5698,ghs-pop-e2020
BO-OR-SP-SH,16662,ghs-pop-e2020
BO-OR-TB-EU,4978,ghs-pop-e2020
BO-PA-AI-IX,12351,ghs-pop-e2020
BO-PA-AI-SB,12758,ghs-pop-e2020
BO-PA-AN-BA,16428,ghs-pop-e2020
BO-PA-AN-LA,27703,ghs-pop-e2020
BO-PA-AN-PP,4187,ghs-pop-e2020
BO-PA-AN-PU,34120,ghs-pop-e2020
BO-PA-AR-AA,9006,ghs-pop-e2020
BO-PA-AR-CA,12433,ghs-pop-e2020
BO-PA-AR-CL,5817,ghs-pop-e2020
BO-PA-AR-CO,10752,ghs-pop-e2020
BO-PA-AR-PA,24435,ghs-pop-e2020
BO-PA-AR-SI,33197,ghs-pop-e2020
BO-PA-AR-UM,8963,ghs-pop-e2020
BO-PA-BS-CH,15940,ghs-pop-e2020
BO-PA-BS-CU,4378,ghs-pop-e2020
BO-PA-CA-AB,10924,ghs-pop-e2020
BO-PA-CA-CA,54584,ghs-pop-e2020
BO-PA-CM-ES,6822,ghs-pop-e2020
BO-PA-CM-HU,2515,ghs-pop-e2020
BO-PA-CM-MO,16966,ghs-pop-e2020
BO-PA-CM-PA,10912,ghs-pop-e2020
BO-PA-CM-PM,11668,ghs-pop-e2020
BO-PA-FT-AP,26579,ghs-pop-e2020
BO-PA-FT-PE,8138,ghs-pop-e2020
BO-PA-GJ-CA,3492,ghs-pop-e2020
BO-PA-GJ-SM,4987,ghs-pop-e2020
BO-PA-GV-CH,1842,ghs-pop-e2020
BO-PA-GV-PP,6931,ghs-pop-e2020
BO-PA-GV-SP,9896,ghs-pop-e2020
BO-PA-IN-DE,12645,ghs-pop-e2020
BO-PA-IN-JM,17196,ghs-pop-e2020
BO-PA-IN-MS,7182,ghs-pop-e2020
BO-PA-IN-PM,7865,ghs-pop-e2020
BO-PA-IN-TA,7323,ghs-pop-e2020
BO-PA-IN-TI,14166,ghs-pop-e2020
BO-PA-IN-VI,92323,ghs-pop-e2020
BO-PA-LA-CO,4213,ghs-pop-e2020
BO-PA-LA-GU,16608,ghs-pop-e2020
BO-PA-LA-MA,16165,ghs-pop-e2020
BO-PA-LA-QU,2853,ghs-pop-e2020
BO-PA-LA-SO,25949,ghs-pop-e2020
BO-PA-LA-TA,9199,ghs-pop-e2020
BO-PA-LA-TE,11204,ghs-pop-e2020
BO-PA-LA-TI,10639,ghs-pop-e2020
BO-PA-LO-CA,12678,ghs-pop-e2020
BO-PA-LO-LU,10574,ghs-pop-e2020
BO-PA-LO-MA,5582,ghs-pop-e2020
BO-PA-LO-SA,12710,ghs-pop-e2020
BO-PA-LO-YA,7141,ghs-pop-e2020
BO-PA-MK-CO,15547,ghs-pop-e2020
BO-PA-MK-SP,5099,ghs-pop-e2020
BO-PA-MK-TY,7219,ghs-pop-e2020
BO-PA-MN-AU,6126,ghs-pop-e2020
BO-PA-MN-AY,8251,ghs-pop-e2020
BO-PA-MN-CH,11615,ghs-pop-e2020
BO-PA-MU-AC,24285,ghs-pop-e2020
BO-PA-MU-AL,1012569,ghs-pop-e2020
BO-PA-MU-ME,16784,ghs-pop-e2020
BO-PA-MU-NS,902604,ghs-pop-e2020
BO-PA-MU-PA,11909,ghs-pop-e2020
BO-PA-NQ-CA,11268,ghs-pop-e2020
BO-PA-NQ-CO,20343,ghs-pop-e2020
BO-PA-NQ-IC,8296,ghs-pop-e2020
BO-PA-NQ-IN,14917,ghs-pop-e2020
BO-PA-NQ-QU,8758,ghs-pop-e2020
BO-PA-NQ-VL,6750,ghs-pop-e2020
BO-PA-NY-CO,25763,ghs-pop-e2020
BO-PA-NY-CR,22882,ghs-pop-e2020
BO-PA-OM-AC,45125,ghs-pop-e2020
BO-PA-OM-CC,6588,ghs-pop-e2020
BO-PA-OM-HT,2423,ghs-pop-e2020
BO-PA-OM-HU,7132,ghs-pop-e2020
BO-PA-OM-SH,7128,ghs-pop-e2020
BO-PA-OM-VA,11942,ghs-pop-e2020
BO-PA-PA-CA,15827,ghs-pop-e2020
BO-PA-PA-CH,3438,ghs-pop-e2020
BO-PA-PA-CL,10470,ghs-pop-e2020
BO-PA-PA-CM,3896,ghs-pop-e2020
BO-PA-PA-CO,10155,ghs-pop-e2020
BO-PA-PA-NP,831,ghs-pop-e2020
BO-PA-PA-SC,7415,ghs-pop-e2020
BO-PA-PA-WB,6698,ghs-pop-e2020
BO-PA-SY-AS,60315,ghs-pop-e2020
BO-PA-SY-CH,23324,ghs-pop-e2020
BO-PA-SY-IR,23283,ghs-pop-e2020
BO-PA-SY-PB,35100,ghs-pop-e2020
BO-PA-SY-YA,7383,ghs-pop-e2020
BO-PN-AB-IN,2730,ghs-pop-e2020
BO-PN-AB-SR,4079,ghs-pop-e2020
BO-PN-FR-NE,3579,ghs-pop-e2020
BO-PN-FR-SM,5075,ghs-pop-e2020
BO-PN-FR-VN,7126,ghs-pop-e2020
BO-PN-MA-FI,8846,ghs-pop-e2020
BO-PN-MA-PR,8399,ghs-pop-e2020
BO-PN-MA-SP,3594,ghs-pop-e2020
BO-PN-MD-PG,14168,ghs-pop-e2020
BO-PN-MD-SE,16549,ghs-pop-e2020
BO-PN-MD-SL,13002,ghs-pop-e2020
BO-PN-NS-BF,6952,ghs-pop-e2020
BO-PN-NS-BO,3357,ghs-pop-e2020
BO-PN-NS-CO,71394,ghs-pop-e2020
BO-PN-NS-PO,12621,ghs-pop-e2020
BO-PO-AI-CA,8258,ghs-pop-e2020
BO-PO-AI-SA,19669,ghs-pop-e2020
BO-PO-AQ-PO,14532,ghs-pop-e2020
BO-PO-AQ-TO,16582,ghs-pop-e2020
BO-PO-AQ-UY,39415,ghs-pop-e2020
BO-PO-CA-SP,30351,ghs-pop-e2020
BO-PO-CA-TT,10638,ghs-pop-e2020
BO-PO-CH-CO,36070,ghs-pop-e2020
BO-PO-CH-OC,14735,ghs-pop-e2020
BO-PO-CH-PO,29395,ghs-pop-e2020
BO-PO-CH-RA,21451,ghs-pop-e2020
BO-PO-CS-BE,30676,ghs-pop-e2020
BO-PO-CS-CH,9259,ghs-pop-e2020
BO-PO-CS-TA,11422,ghs-pop-e2020
BO-PO-DC-LL,4529,ghs-pop-e2020
BO-PO-DC-TA,1831,ghs-pop-e2020
BO-PO-EB-SA,1636,ghs-pop-e2020
BO-PO-GB-AC,6355,ghs-pop-e2020
BO-PO-GB-AR,3577,ghs-pop-e2020
BO-PO-JM-CD,9134,ghs-pop-e2020
BO-PO-JM-CK,14914,ghs-pop-e2020
BO-PO-JM-PU,23571,ghs-pop-e2020
BO-PO-MO-VI,51603,ghs-pop-e2020
BO-PO-NC-CO,35565,ghs-pop-e2020
BO-PO-NC-VI,10886,ghs-pop-e2020
BO-PO-NL-CK,15779,ghs-pop-e2020
BO-PO-NL-SP,1268,ghs-pop-e2020
BO-PO-RB-CA,9245,ghs-pop-e2020
BO-PO-RB-CH,16674,ghs-pop-e2020
BO-PO-RB-LL,43691,ghs-pop-e2020
BO-PO-RB-UN,22272,ghs-pop-e2020
BO-PO-SC-AT,12177,ghs-pop-e2020
BO-PO-SC-TU,48721,ghs-pop-e2020
BO-PO-SL-MO,1294,ghs-pop-e2020
BO-PO-SL-SA,2754,ghs-pop-e2020
BO-PO-SL-SP,3765,ghs-pop-e2020
BO-PO-TF-PO,252944,ghs-pop-e2020
BO-PO-TF-TI,30869,ghs-pop-e2020
BO-PO-TF-UR,3086,ghs-pop-e2020
BO-PO-TF-YO,9572,ghs-pop-e2020
BO-SC-AI-CO,52356,ghs-pop-e2020
BO-SC-AI-GU,115037,ghs-pop-e2020
BO-SC-AI-PO,17821,ghs-pop-e2020
BO-SC-AI-SC,1891796,ghs-pop-e2020
BO-SC-AI-TO,57328,ghs-pop-e2020
BO-SC-AS-SM,15041,ghs-pop-e2020
BO-SC-CH-PA,45537,ghs-pop-e2020
BO-SC-CH-RO,17451,ghs-pop-e2020
BO-SC-CH-SJ,36989,ghs-pop-e2020
BO-SC-CO-BO,5590,ghs-pop-e2020
BO-SC-CO-CA,35960,ghs-pop-e2020
BO-SC-CO-CB,28845,ghs-pop-e2020
BO-SC-CO-CH,35733,ghs-pop-e2020
BO-SC-CO-CU,5861,ghs-pop-e2020
BO-SC-CO-GU,13033,ghs-pop-e2020
BO-SC-CO-LA,5553,ghs-pop-e2020
BO-SC-FL-MA,11561,ghs-pop-e2020
BO-SC-FL-PG,9990,ghs-pop-e2020
BO-SC-FL-QU,3365,ghs-pop-e2020
BO-SC-FL-SA,11101,ghs-pop-e2020
BO-SC-GB-CR,7426,ghs-pop-e2020
BO-SC-GB-PQ,16487,ghs-pop-e2020
BO-SC-GB-PS,22902,ghs-pop-e2020
BO-SC-GU-AG,37600,ghs-pop-e2020
BO-SC-GU-PU,20894,ghs-pop-e2020
BO-SC-GU-UR,8714,ghs-pop-e2020
BO-SC-IC-BV,13724,ghs-pop-e2020
BO-SC-IC-SC,22546,ghs-pop-e2020
BO-SC-IC-SJ,10467,ghs-pop-e2020
BO-SC-IC-YA,62840,ghs-pop-e2020
BO-SC-MM-CO,16711,ghs-pop-e2020
BO-SC-MM-SA,8418,ghs-pop-e2020
BO-SC-NC-CC,25453,ghs-pop-e2020
BO-SC-NC-CO,21417,ghs-pop-e2020
BO-SC-NC-SA,13805,ghs-pop-e2020
BO-SC-NC-SJ,52616,ghs-pop-e2020
BO-SC-NC-SN,6907,ghs-pop-e2020
BO-SC-NC-SR,8576,ghs-pop-e2020
BO-SC-OS-FA,17450,ghs-pop-e2020
BO-SC-OS-GS,14307,ghs-pop-e2020
BO-SC-OS-MI,26551,ghs-pop-e2020
BO-SC-OS-MO,126950,ghs-pop-e2020
BO-SC-OS-SP,21575,ghs-pop-e2020
BO-SC-SA-CB,6215,ghs-pop-e2020
BO-SC-SA-PO,19003,ghs-pop-e2020
BO-SC-SA-SR,20964,ghs-pop-e2020
BO-SC-VA-MO,2529,ghs-pop-e2020
BO-SC-VA-PO,2166,ghs-pop-e2020
BO-SC-VA-PU,1857,ghs-pop-e2020
BO-SC-VA-TR,2066,ghs-pop-e2020
BO-SC-VA-VA,16541,ghs-pop-e2020
BO-SC-VE-SI,57901,ghs-pop-e2020
BO-SC-VE-SM,12411,ghs-pop-e2020
BO-SC-VE-SR,6837,ghs-pop-e2020
BO-SC-WA-OU,16446,ghs-pop-e2020
BO-SC-WA-WA,139105,ghs-pop-e2020
BO-TA-AR-BE,34164,ghs-pop-e2020
BO-TA-AR-PA,17869,ghs-pop-e2020
BO-TA-AV-UR,16002,ghs-pop-e2020
BO-TA-AV-YU,5572,ghs-pop-e2020
BO-TA-CE-TA,271283,ghs-pop-e2020
BO-TA-GC-CA,18590,ghs-pop-e2020
BO-TA-GC-VM,48099,ghs-pop-e2020
BO-TA-GC-YA,135625,ghs-pop-e2020
BO-TA-ME-PU,11675,ghs-pop-e2020
BO-TA-ME-SL,24624,ghs-pop-e2020
BO-TA-OC-ER,24043,ghs-pop-e2020
CA-AB-DII-AB2,63,ghs-pop-e2020
CA-AB-DII-C20,2989,level-median
CA-AB-DII-CH2,2989,level-median
CA-AB-DII-CHA,1,ghs-pop-e2020
CA-AB-DII-CHE,2989,level-median
CA-AB-DII-CHI,2989,level-median
CA-AB-DII-CHL,2989,level-median
CA-AB-DII-CHP,2989,level-median
CA-AB-DII-CHW,2989,level-median
CA-AB-DII-CHY,2989,level-median
CA-AB-DII-CL1,2989,level-median
CA-AB-DII-CL2,2989,level-median
CA-AB-DII-COL,2989,level-median
CA-AB-DII-DH2,42,ghs-pop-e2020
CA-AB-DII-DSG,2989,level-median
CA-AB-DII-FM1,1,ghs-pop-e2020
CA-AB-DII-FOM,675,ghs-pop-e2020
CA-AB-DII-GL1,2989,level-median
CA-AB-DII-GRL,296,ghs-pop-e2020
CA-AB-DII-IN2,794,ghs-pop-e2020
CA-AB-DII-JA1,334,ghs-pop-e2020
CA-AB-DII-NL1,2989,level-median
CA-AB-DII-NR1,2989,level-median
CA-AB-DII-OFO,2989,level-median
CA-AB-DII-SP2,2989,level-median
CA-AB-DII-WOB,88846,ghs-pop-e2020
CA-AB-DIN-BE,2491,ghs-pop-e2020
CA-AB-DIN-BH,1961,ghs-pop-e2020
CA-AB-DIN-BR,381,ghs-pop-e2020
CA-AB-DIN-DO,255,ghs-pop-e2020
CA-AB-DIN-DS,160,ghs-pop-e2020
CA-AB-DIN-FA,3453,ghs-pop-e2020
CA-AB-DIN-FL,770,ghs-pop-e2020
CA-AB-DIN-FN,2527,ghs-pop-e2020
CA-AB-DIN-GI,2609,ghs-pop-e2020
CA-AB-DIN-GO,76,ghs-pop-e2020
CA-AB-DIN-GP,64438,ghs-pop-e2020
CA-AB-DIN-GR,31828,ghs-pop-e2020
CA-AB-DIN-HL,405,ghs-pop-e2020
CA-AB-DIN-HY,457,ghs-pop-e2020
CA-AB-DIN-MC,487,ghs-pop-e2020
CA-AB-DIN-PN,2774,ghs-pop-e2020
CA-AB-DIN-PR,6364,ghs-pop-e2020
CA-AB-DIN-RY,398,ghs-pop-e2020
CA-AB-DIN-SE,1744,ghs-pop-e2020
CA-AB-DIN-SH,2837,ghs-pop-e2020
CA-AB-DIN-SI,952,ghs-pop-e2020
CA-AB-DIN-SP,1585,ghs-pop-e2020
CA-AB-DIN-SR,4108,ghs-pop-e2020
CA-AB-DIN-WE,1164,ghs-pop-e2020
CA-AB-DIO-BB,23,ghs-pop-e2020
CA-AB-DIO-BL,372,ghs-pop-e2020
CA-AB-DIO-BN,17769,ghs-pop-e2020
CA-AB-DIO-BO,6657,ghs-pop-e2020
CA-AB-DIO-CD,203,ghs-pop-e2020
CA-AB-DIO-CL,13633,ghs-pop-e2020
CA-AB-DIO-CO,626,ghs-pop-e2020
CA-AB-DIO-EP,1427,ghs-pop-e2020
CA-AB-DIO-GL,271,ghs-pop-e2020
CA-AB-DIO-HB,30,ghs-pop-e2020
CA-AB-DIO-HL,81,ghs-pop-e2020
CA-AB-DIO-K1,1224,ghs-pop-e2020
CA-AB-DIO-LA,8414,ghs-pop-e2020
CA-AB-DIO-LL,1730,ghs-pop-e2020
CA-AB-DIO-OL,172,ghs-pop-e2020
CA-AB-DIO-P1,561,ghs-pop-e2020
CA-AB-DIO-PL,240,ghs-pop-e2020
CA-AB-DIO-PN,92,ghs-pop-e2020
CA-AB-DIO-SA,8,ghs-pop-e2020
CA-AB-DIO-SL,5423,ghs-pop-e2020
CA-AB-DIO-SM,841,ghs-pop-e2020
CA-AB-DIO-SP,8509,ghs-pop-e2020
CA-AB-DIO-ST,5382,ghs-pop-e2020
CA-AB-DIO-U1,891,ghs-pop-e2020
CA-AB-DIO-VI,179,ghs-pop-e2020
CA-AB-DIO-WA,97,ghs-pop-e2020
CA-AB-DIO-WF,1274,ghs-pop-e2020
CA-AB-DIS-A1,921,ghs-pop-e2020
CA-AB-DIS-AB,376,ghs-pop-e2020
CA-AB-DIS-AN,10248,ghs-pop-e2020
CA-AB-DIS-AT,3259,ghs-pop-e2020
CA-AB-DIS-BA,4032,ghs-pop-e2020
CA-AB-DIS-BC,4,ghs-pop-e2020
CA-AB-DIS-BD,79,ghs-pop-e2020
CA-AB-DIS-BN,8450,ghs-pop-e2020
CA-AB-DIS-BO,655,ghs-pop-e2020
CA-AB-DIS-CI,1,ghs-pop-e2020
CA-AB-DIS-CL,348,ghs-pop-e2020
CA-AB-DIS-IL,115,ghs-pop-e2020
CA-AB-DIS-IS,24,ghs-pop-e2020
CA-AB-DIS-LA,7,ghs-pop-e2020
CA-AB-DIS-LS,14458,ghs-pop-e2020
CA-AB-DIS-MA,1369,ghs-pop-e2020
CA-AB-DIS-MB,23,ghs-pop-e2020
CA-AB-DIS-NP,5,ghs-pop-e2020
CA-AB-DIS-ON,630,ghs-pop-e2020
CA-AB-DIS-RH,85,ghs-pop-e2020
CA-AB-DIS-SA,238,ghs-pop-e2020
CA-AB-DIS-SB,215,ghs-pop-e2020
CA-AB-DIS-SN,20,ghs-pop-e2020
CA-AB-DIS-SO,21,ghs-pop-e2020
CA-AB-DIS-SP,187,ghs-pop-e2020
CA-AB-DIS-SS,38,ghs-pop-e2020
CA-AB-DIS-SU,38,ghs-pop-e2020
CA-AB-DIS-SV,3,ghs-pop-e2020
CA-AB-DIS-TH,330,ghs-pop-e2020
CA-AB-DIS-TN,3735,ghs-pop-e2020
CA-AB-DIS-VQ,11,ghs-pop-e2020
CA-AB-DIS-WB,20,ghs-pop-e2020
CA-AB-DIS-WC,28,ghs-pop-e2020
CA-AB-DIS-WE,10183,ghs-pop-e2020
CA-AB-DIS-WG,6,ghs-pop-e2020
CA-AB-DIS-WH,10499,ghs-pop-e2020
CA-AB-DIS-WI,63,ghs-pop-e2020
CA-AB-DIS-WO,5920,ghs-pop-e2020
CA-AB-DIS-WS,4776,ghs-pop-e2020
CA-AB-DIS-YE,9,ghs-pop-e2020
CA-AB-DIV-BI,1905,ghs-pop-e2020
CA-AB-DIV-BU,264,ghs-pop-e2020
CA-AB-DIV-CY,12265,ghs-pop-e2020
CA-AB-DIV-FM,4454,ghs-pop-e2020
CA-AB-DIV-FO,442,ghs-pop-e2020
CA-AB-DIV-MH,69140,ghs-pop-e2020
CA-AB-DIV-RE,5927,ghs-pop-e2020
CA-AB-DN1-A1,1252,ghs-pop-e2020
CA-AB-DN1-AB,21,ghs-pop-e2020
CA-AB-DN1-BA,882,ghs-pop-e2020
CA-AB-DN1-BB,2989,level-median
CA-AB-DN1-BE,14253,ghs-pop-e2020
CA-AB-DN1-BN,10936,ghs-pop-e2020
CA-AB-DN1-BR,314,ghs-pop-e2020
CA-AB-DN1-CA,1385,ghs-pop-e2020
CA-AB-DN1-CS,72,ghs-pop-e2020
CA-AB-DN1-DE,6030,ghs-pop-e2020
CA-AB-DN1-DV,7040,ghs-pop-e2020
CA-AB-DN1-E1,2418,ghs-pop-e2020
CA-AB-DN1-ED,1041768,ghs-pop-e2020
CA-AB-DN1-FS,17756,ghs-pop-e2020
CA-AB-DN1-GD,107,ghs-pop-e2020
CA-AB-DN1-GI,2510,ghs-pop-e2020
CA-AB-DN1-GR,25,ghs-pop-e2020
CA-AB-DN1-IB,44,ghs-pop-e2020
CA-AB-DN1-KA,26,ghs-pop-e2020
CA-AB-DN1-LA,49,ghs-pop-e2020
CA-AB-DN1-LB,1614,ghs-pop-e2020
CA-AB-DN1-LD,25204,ghs-pop-e2020
CA-AB-DN1-LE,28607,ghs-pop-e2020
CA-AB-DN1-LG,1300,ghs-pop-e2020
CA-AB-DN1-MI,1694,ghs-pop-e2020
CA-AB-DN1-MM,81,ghs-pop-e2020
CA-AB-DN1-MO,9175,ghs-pop-e2020
CA-AB-DN1-NB,51,ghs-pop-e2020
CA-AB-DN1-NS,418,ghs-pop-e2020
CA-AB-DN1-PA,46018,ghs-pop-e2020
CA-AB-DN1-PB,11,ghs-pop-e2020
CA-AB-DN1-PL,508,ghs-pop-e2020
CA-AB-DN1-PO,2,ghs-pop-e2020
CA-AB-DN1-RE,2037,ghs-pop-e2020
CA-AB-DN1-SA,68956,ghs-pop-e2020
CA-AB-DN1-SB,62,ghs-pop-e2020
CA-AB-DN1-SG,30343,ghs-pop-e2020
CA-AB-DN1-SI,4,ghs-pop-e2020
CA-AB-DN1-SL,503,ghs-pop-e2020
CA-AB-DN1-SN,10,ghs-pop-e2020
CA-AB-DN1-SO,2899,ghs-pop-e2020
CA-AB-DN1-SP,17121,ghs-pop-e2020
CA-AB-DN1-ST,121376,ghs-pop-e2020
CA-AB-DN1-SU,40251,ghs-pop-e2020
CA-AB-DN1-TH,527,ghs-pop-e2020
CA-AB-DN1-W1,1371,ghs-pop-e2020
CA-AB-DN1-WA,621,ghs-pop-e2020
CA-AB-DN1-WE,13835,ghs-pop-e2020
CA-AB-DN1-WN,16725,ghs-pop-e2020
CA-AB-DN1-WR,613,ghs-pop-e2020
CA-AB-DN2-BA,1164,ghs-pop-e2020
CA-AB-DN2-BN,384,ghs-pop-e2020
