country_id,admin_id_admin1,admin_id,name,kind,origin,source_column,pattern,conv,match_rate,n_ids_parcel,n_ids_tax
US,3603931379,US-NY-GR-HA,Halcott,parcel,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.971,491.0,511.0
US,3603931379,US-NY-GR-HA,Halcott,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.971,491.0,511.0
US,3603936178,US-NY-GR-HU,Hunter,parcel,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.96,3936.0,4309.0
US,3603936178,US-NY-GR-HU,Hunter,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.96,3936.0,4309.0
US,3603938638,US-NY-GR-JE,Jewett,parcel,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.966,1925.0,1962.0
US,3603938638,US-NY-GR-JE,Jewett,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.966,1925.0,1962.0
US,3603942202,US-NY-GR-LE,Lexington,parcel,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.971,1681.0,1684.0
US,3603942202,US-NY-GR-LE,Lexington,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.971,1681.0,1684.0
US,3603949935,US-NY-GR-NB,New Baltimore,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.979,2055.0,2133.0
US,3603949935,US-NY-GR-NB,New Baltimore,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.979,2055.0,2133.0
US,3603959751,US-NY-GR-PR,Prattsville,parcel,auto,apn,Ignored,simple,0.973,769.0,797.0
US,3603959751,US-NY-GR-PR,Prattsville,tax,auto,apn,Ignored,simple,0.973,769.0,797.0
US,3603982480,US-NY-GR-WI,Windham,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.986,3380.0,3713.0
US,3603982480,US-NY-GR-WI,Windham,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.986,3380.0,3713.0
US,3604102572,US-NY-HA-AR,Arietta,parcel,auto,apn,Ignored,simple,0.978,1305.0,1322.0
US,3604102572,US-NY-HA-AR,Arietta,tax,auto,apn,Ignored,simple,0.978,1305.0,1322.0
US,3604105958,US-NY-HA-BE,Benson,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,1.0,574.0,606.0
US,3604105958,US-NY-HA-BE,Benson,tax,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,1.0,574.0,606.0
US,3604135496,US-NY-HA-HO,Hope,parcel,auto,apn,Ignored,simple,1.0,568.0,613.0
US,3604135496,US-NY-HA-HO,Hope,tax,auto,apn,Ignored,simple,1.0,568.0,613.0
US,3604137374,US-NY-HA-IL,Indian Lake,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.995,2954.0,3005.0
US,3604137374,US-NY-HA-IL,Indian Lake,tax,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.995,2954.0,3005.0
US,3604137495,US-NY-HA-IN,Inlet,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.986,1309.0,1332.0
US,3604137495,US-NY-HA-IN,Inlet,tax,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.986,1309.0,1332.0
US,3604140794,US-NY-HA-LP,Lake Pleasant,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.996,1818.0,1865.0
US,3604140794,US-NY-HA-LP,Lake Pleasant,tax,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.996,1818.0,1865.0
US,3604143412,US-NY-HA-LL,Long Lake,parcel,auto,apn,Ignored,simple,0.995,2225.0,2322.0
US,3604143412,US-NY-HA-LL,Long Lake,tax,auto,apn,Ignored,simple,0.995,2225.0,2322.0
US,3604148340,US-NY-HA-MO,Morehouse,parcel,auto,apn,Ignored,simple,0.997,786.0,806.0
US,3604148340,US-NY-HA-MO,Morehouse,tax,auto,apn,Ignored,simple,0.997,786.0,806.0
US,3604179059,US-NY-HA-WE,Wells,parcel,auto,apn,Ignored,simple,0.995,1447.0,1462.0
US,3604179059,US-NY-HA-WE,Wells,tax,auto,apn,Ignored,simple,0.995,1447.0,1462.0
US,3604317431,US-NY-HE-CO,Columbia,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.991,1064.0,1108.0
US,3604317431,US-NY-HE-CO,Columbia,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.991,1064.0,1108.0
US,3604319686,US-NY-HE-DA,Danube,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.983,753.0,816.0
US,3604319686,US-NY-HE-DA,Danube,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.983,753.0,816.0
US,3604324933,US-NY-HE-FA,Fairfield,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.982,1044.0,1088.0
US,3604324933,US-NY-HE-FA,Fairfield,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.982,1044.0,1088.0
US,3604327199,US-NY-HE-FR,Frankfort,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.985,3920.0,3997.0
US,3604327199,US-NY-HE-FR,Frankfort,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.985,3920.0,3997.0
US,3604328750,US-NY-HE-GF,German Flatts,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.984,5562.0,5585.0
US,3604328750,US-NY-HE-GF,German Flatts,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.984,5562.0,5585.0
US,3604334132,US-NY-HE-HE,Herkimer,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.994,4271.0,4434.0
US,3604334132,US-NY-HE-HE,Herkimer,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.994,4271.0,4434.0
US,3604342664,US-NY-HE-LI,Litchfield,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.988,982.0,1016.0
US,3604342664,US-NY-HE-LI,Litchfield,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.988,982.0,1016.0
US,3604342741,US-NY-HE-LF,Little Falls city,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.987,2236.0,2292.0
US,3604342741,US-NY-HE-LF,Little Falls city,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.987,2236.0,2292.0
US,3604342752,US-NY-HE-LT,Little Falls town,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.94,1058.0,1078.0
US,3604342752,US-NY-HE-LT,Little Falls town,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.94,1058.0,1078.0
US,3604344974,US-NY-HE-MA,Manheim,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.987,1852.0,1927.0
US,3604344974,US-NY-HE-MA,Manheim,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.987,1852.0,1927.0
US,3604350584,US-NY-HE-NE,Newport,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.97,1335.0,1348.0
US,3604350584,US-NY-HE-NE,Newport,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.97,1335.0,1348.0
US,3604353968,US-NY-HE-NO,Norway,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.973,701.0,708.0
US,3604353968,US-NY-HE-NO,Norway,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.973,701.0,708.0
US,3604354507,US-NY-HE-OH,Ohio,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.988,2225.0,2259.0
US,3604354507,US-NY-HE-OH,Ohio,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.988,2225.0,2259.0
US,3604364254,US-NY-HE-RU,Russia,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.974,2167.0,2197.0
US,3604364254,US-NY-HE-RU,Russia,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.974,2167.0,2197.0
US,3604364837,US-NY-HE-SA,Salisbury,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.989,1842.0,1856.0
US,3604364837,US-NY-HE-SA,Salisbury,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.989,1842.0,1856.0
US,3604365695,US-NY-HE-SC,Schuyler,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.966,1587.0,1654.0
US,3604365695,US-NY-HE-SC,Schuyler,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.966,1587.0,1654.0
US,3604370794,US-NY-HE-ST,Stark,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.957,674.0,676.0
US,3604370794,US-NY-HE-ST,Stark,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.957,674.0,676.0
US,3604378278,US-NY-HE-WA,Warren,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.958,911.0,907.0
US,3604378278,US-NY-HE-WA,Warren,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.958,911.0,907.0
US,3604378927,US-NY-HE-WE,Webb,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.993,5944.0,6038.0
US,3604378927,US-NY-HE-WE,Webb,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.993,5944.0,6038.0
US,3604382568,US-NY-HE-WI,Winfield,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.989,1106.0,1118.0
US,3604382568,US-NY-HE-WI,Winfield,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.989,1106.0,1118.0
US,3604500210,US-NY-JE-AD,Adams,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.992,2454.0,2508.0
US,3604500210,US-NY-JE-AD,Adams,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.992,2454.0,2508.0
US,3604501176,US-NY-JE-AL,Alexandria,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.994,3984.0,4237.0
US,3604501176,US-NY-JE-AL,Alexandria,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.994,3984.0,4237.0
US,3604502297,US-NY-JE-AN,Antwerp,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.978,1119.0,1130.0
US,3604502297,US-NY-JE-AN,Antwerp,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.978,1119.0,1130.0
US,3604510242,US-NY-JE-BR,Brownville,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.993,3726.0,3804.0
US,3604510242,US-NY-JE-BR,Brownville,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.993,3726.0,3804.0
US,3604512364,US-NY-JE-CV,Cape Vincent,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.987,2725.0,2790.0
US,3604512364,US-NY-JE-CV,Cape Vincent,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.987,2725.0,2790.0
US,3604513717,US-NY-JE-CH,Champion,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.994,2166.0,2207.0
US,3604513717,US-NY-JE-CH,Champion,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.994,2166.0,2207.0
US,3604516100,US-NY-JE-CL,Clayton,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.991,3925.0,4057.0
US,3604516100,US-NY-JE-CL,Clayton,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.991,3925.0,4057.0
US,3604524086,US-NY-JE-EL,Ellisburg,parcel,auto,apn,D3.D2-D1-Dx(.Dx D2),skip_empty: 1,0.981,2689.0,2745.0
US,3604524086,US-NY-JE-EL,Ellisburg,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.981,2689.0,2745.0
US,3604534055,US-NY-JE-HE,Henderson,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.992,2081.0,2221.0
US,3604534055,US-NY-JE-HE,Henderson,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.992,2081.0,2221.0
US,3604535782,US-NY-JE-HO,Hounsfield,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.996,2241.0,2443.0
US,3604535782,US-NY-JE-HO,Hounsfield,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.996,2241.0,2443.0
US,3604542015,US-NY-JE-LR,Le Ray,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.995,2595.0,2668.0
US,3604542015,US-NY-JE-LR,Le Ray,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.995,2595.0,2668.0
US,3604543544,US-NY-JE-LO,Lorraine,parcel,auto,apn,D3.D2-D1-Dx(.Dx D2),skip_empty: 1,0.947,722.0,735.0
US,3604543544,US-NY-JE-LO,Lorraine,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.947,722.0,735.0
US,3604543863,US-NY-JE-LY,Lyme,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.991,3325.0,3363.0
US,3604543863,US-NY-JE-LY,Lyme,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.991,3325.0,3363.0
US,3604555398,US-NY-JE-OR,Orleans,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.993,2283.0,2855.0
US,3604555398,US-NY-JE-OR,Orleans,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.993,2283.0,2855.0
US,3604556209,US-NY-JE-PA,Pamelia,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.993,1677.0,1726.0
US,3604556209,US-NY-JE-PA,Pamelia,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.993,1677.0,1726.0
US,3604557562,US-NY-JE-PH,Philadelphia,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.995,841.0,867.0
US,3604557562,US-NY-JE-PH,Philadelphia,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.995,841.0,867.0
US,3604563341,US-NY-JE-RO,Rodman,parcel,auto,apn,D3.D2-D1-Dx(.Dx D2),skip_empty: 1,0.952,763.0,777.0
US,3604563341,US-NY-JE-RO,Rodman,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.952,763.0,777.0
US,3604564265,US-NY-JE-RU,Rutland,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.992,1584.0,1644.0
US,3604564265,US-NY-JE-RU,Rutland,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.992,1584.0,1644.0
US,3604573528,US-NY-JE-TH,Theresa,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.98,2437.0,2459.0
US,3604573528,US-NY-JE-TH,Theresa,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.98,2437.0,2459.0
US,3604578608,US-NY-JE-WA,Watertown city,parcel,auto,apn,Ignored,simple,0.96,9141.0,8929.0
US,3604578608,US-NY-JE-WA,Watertown city,tax,auto,apn,Ignored,simple,0.96,9141.0,8929.0
US,3604578619,US-NY-JE-WT,Watertown town,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.992,2038.0,2163.0
US,3604578619,US-NY-JE-WT,Watertown town,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.992,2038.0,2163.0
US,3604582348,US-NY-JE-WI,Wilna,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.998,2558.0,2629.0
US,3604582348,US-NY-JE-WI,Wilna,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.998,2558.0,2629.0
US,3604583162,US-NY-JE-WO,Worth,parcel,auto,apn,D3.D2-D1-Dx(.Dx D2),skip_empty: 1,0.969,417.0,425.0
US,3604583162,US-NY-JE-WO,Worth,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.969,417.0,425.0
US,36047,US-NY-KI,Kings,parcel,auto,apn,Dx,string_lengths: 2 4 4 & drop_cols: 0 & skip_empty: 1,0.979,273417.0,449731.0
US,36047,US-NY-KI,Kings,tax,auto,apn,Sx( )-( )(Sx)( - Sx)(-Sx)( Sx),merge_after: 4 3 2 & skip_empty: 1,0.979,273417.0,449731.0
US,3604919081,US-NY-LE-CR,Croghan,parcel,auto,apn,Ignored,simple,0.987,2669.0,2734.0
US,3604919081,US-NY-LE-CR,Croghan,tax,auto,apn,Ignored,simple,0.987,2669.0,2734.0
US,3604920214,US-NY-LE-DE,Denmark,parcel,auto,apn,Ignored,simple,1.0,1591.0,1660.0
US,3604920214,US-NY-LE-DE,Denmark,tax,auto,apn,Ignored,simple,1.0,1591.0,1660.0
US,3604920555,US-NY-LE-DI,Diana,parcel,auto,apn,Ignored,simple,1.0,2144.0,2198.0
US,3604920555,US-NY-LE-DI,Diana,tax,auto,apn,Ignored,simple,1.0,2144.0,2198.0
US,3604930796,US-NY-LE-GR,Greig,parcel,auto,apn,Ignored,simple,0.997,2045.0,2066.0
US,3604930796,US-NY-LE-GR,Greig,tax,auto,apn,Ignored,simple,0.997,2045.0,2066.0
US,3604932358,US-NY-LE-HA,Harrisburg,parcel,auto,apn,Ignored,simple,0.997,585.0,654.0
US,3604932358,US-NY-LE-HA,Harrisburg,tax,auto,apn,Ignored,simple,0.997,585.0,654.0
US,3604942125,US-NY-LE-LW,Lewis,parcel,auto,apn,(D5_)Dx.Dx-Dx-Dx.Dx,skip_empty: 1,0.999,856.0,870.0
US,3604942125,US-NY-LE-LW,Lewis,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.999,856.0,870.0
US,3604942213,US-NY-LE-LE,Leyden,parcel,auto,apn,Ignored,simple,1.0,1195.0,1239.0
US,3604942213,US-NY-LE-LE,Leyden,tax,auto,apn,Ignored,simple,1.0,1195.0,1239.0
US,3604943731,US-NY-LE-LO,Lowville,parcel,auto,apn,Ignored,simple,1.0,2143.0,2184.0
US,3604943731,US-NY-LE-LO,Lowville,tax,auto,apn,Ignored,simple,1.0,2143.0,2184.0
US,3604943995,US-NY-LE-LY,Lyonsdale,parcel,auto,apn,Ignored,simple,0.998,1149.0,1188.0
US,3604943995,US-NY-LE-LY,Lyonsdale,tax,auto,apn,Ignored,simple,0.998,1149.0,1188.0
US,3604945854,US-NY-LE-MA,Martinsburg,parcel,auto,apn,(D5_)Dx.Dx-Dx-Dx.Dx,skip_empty: 1,0.999,1159.0,1256.0
US,3604945854,US-NY-LE-MA,Martinsburg,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.999,1159.0,1256.0
US,3604948032,US-NY-LE-MO,Montague,parcel,auto,apn,(D5_)Dx.Dx-Dx-Dx.Dx,skip_empty: 1,0.996,555.0,561.0
US,3604948032,US-NY-LE-MO,Montague,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,0.996,555.0,561.0
US,3604950001,US-NY-LE-NB,New Bremen,parcel,auto,apn,Ignored,simple,0.995,1644.0,1698.0
US,3604950001,US-NY-LE-NB,New Bremen,tax,auto,apn,Ignored,simple,0.995,1644.0,1698.0
US,3604955497,US-NY-LE-OS,Osceola,parcel,auto,apn,(D5_)Dx.Dx-Dx-Dx.Dx,skip_empty: 1,1.0,829.0,848.0
US,3604955497,US-NY-LE-OS,Osceola,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),drop_cols: 5 6 & skip_empty: 1,1.0,829.0,848.0
US,3604957925,US-NY-LE-PI,Pinckney,parcel,auto,apn,Ignored,simple,0.995,613.0,631.0
US,3604957925,US-NY-LE-PI,Pinckney,tax,auto,apn,Ignored,simple,0.995,613.0,631.0
US,3604975693,US-NY-LE-TU,Turin,parcel,auto,apn,Ignored,simple,0.995,780.0,812.0
US,3604975693,US-NY-LE-TU,Turin,tax,auto,apn,Ignored,simple,0.995,780.0,812.0
US,3604978729,US-NY-LE-WA,Watson,parcel,auto,apn,(D5_)Dx.Dx-Dx-Dx.Dx,skip_empty: 1,0.996,2330.0,2403.0
US,3604978729,US-NY-LE-WA,Watson,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.996,2330.0,2403.0
US,3604981094,US-NY-LE-WT,West Turin,parcel,auto,apn,(D5_)Dx.Dx-Dx-Dx.Dx,skip_empty: 1,0.999,1768.0,1818.0
US,3604981094,US-NY-LE-WT,West Turin,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.999,1768.0,1818.0
US,3605103364,US-NY-LI-AV,Avon,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.993,2560.0,2646.0
US,3605103364,US-NY-LI-AV,Avon,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.993,2560.0,2646.0
US,3605111715,US-NY-LI-CA,Caledonia,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.994,1940.0,2074.0
US,3605111715,US-NY-LI-CA,Caledonia,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.994,1940.0,2074.0
US,3605117618,US-NY-LI-CO,Conesus,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.988,1630.0,1672.0
US,3605117618,US-NY-LI-CO,Conesus,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.988,1630.0,1672.0
US,3605128629,US-NY-LI-GE,Geneseo,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.987,2589.0,2681.0
US,3605128629,US-NY-LI-GE,Geneseo,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.987,2589.0,2681.0
US,3605131016,US-NY-LI-GR,Groveland,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.986,925.0,982.0
US,3605131016,US-NY-LI-GR,Groveland,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.986,925.0,982.0
US,3605141883,US-NY-LI-LE,Leicester,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.988,1127.0,1206.0
US,3605141883,US-NY-LI-LE,Leicester,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.988,1127.0,1206.0
US,3605142334,US-NY-LI-LM,Lima,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.985,1735.0,1776.0
US,3605142334,US-NY-LI-LM,Lima,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.985,1735.0,1776.0
US,3605142961,US-NY-LI-LI,Livonia,parcel,auto,apn,Dx.(Dx)-Dx-Dx(.(Dx)(/Sx)),skip_empty: 1,0.99,3717.0,3767.0
US,3605142961,US-NY-LI-LI,Livonia,tax,auto,apn,Dx.(Dx)-(Dx)-Dx(.Dx)(-Sx)( Sx),skip_empty: 1,0.99,3717.0,3767.0
